30,2.000000,1691.000000,-296.790009,442.510010,352.862183,40.000000,-721.000000,-226.000000,89.000000,529.989990,711.469971,776.834656,40.000000,191.000000,736.000000,1000.000000,-410.111816,
31,2.000000,1681.000000,-404.271606,492.913574,492.250854,39.506172,-879.000000,-260.000000,59.000000,388.753082,420.901245,326.070099,59.259258,194.000000,279.000000,682.000000,288.096436,
30,2.000000,2053.000000,530.400024,530.400024,351.910004,320.000000,520.000000,532.000000,534.000000,352.000000,352.000000,157.530487,480.000031,302.000000,377.000000,383.000000,-426.625488,
40,2.000000,3861.000000,317.827576,473.620697,424.185028,110.344826,-78.000000,265.000000,775.000000,637.931030,925.034485,1673.765381,156.321838,132.000000,594.000000,1549.000000,-50.062962,
50,2.000000,1616.000000,803.567566,803.567566,946.521240,118.918922,531.000000,787.000000,1084.000000,590.675659,637.810791,659.837097,118.918922,346.000000,635.000000,866.000000,-398.799713,
42,2.000000,1357.000000,-437.586945,648.282593,838.456482,69.565216,-1049.000000,-290.000000,212.000000,429.967377,432.250000,273.766113,165.217392,305.000000,452.000000,578.000000,-73.222435,
40,2.000000,1329.000000,-448.087921,548.527466,544.578552,70.329674,-846.000000,-563.000000,-21.000000,652.802185,652.802185,552.271973,105.494514,566.000000,629.000000,725.000000,48.637463,
41,2.000000,2162.000000,7.164557,438.708862,341.667969,141.772156,-416.000000,9.000000,462.000000,994.860779,994.860779,1264.298096,243.037964,878.000000,974.000000,1109.000000,-38.858921,
31,2.000000,1918.000000,-147.857147,447.519470,346.471954,10.389610,-604.000000,15.000000,317.000000,472.727264,472.727264,339.929901,72.727272,294.000000,495.000000,589.000000,164.473297,
30,2.000000,1225.000000,-516.585388,551.414612,548.945251,58.536583,-906.000000,-568.000000,-112.000000,762.658508,762.658508,854.959045,58.536583,429.000000,850.000000,965.000000,-455.839111,
31,2.000000,2437.000000,66.833336,208.000000,76.091599,88.888893,-114.000000,81.000000,278.000000,687.444458,687.444458,639.911804,133.333344,559.000000,739.000000,826.000000,333.672241,
42,2.000000,1884.000000,-514.803284,641.163940,758.697144,104.918030,-974.000000,-588.000000,69.000000,889.065552,911.557373,1284.233887,104.918030,572.000000,982.000000,1284.000000,-417.081360,
41,2.000000,2518.000000,-395.720917,549.441833,555.903564,93.023262,-899.000000,-361.000000,10.000000,1115.581421,1115.581421,1759.380615,93.023262,712.000000,1171.000000,1436.000000,457.854919,
40,2.000000,1139.000000,-359.702698,600.918945,667.922729,75.675674,-869.000000,-281.000000,181.000000,792.810791,792.810791,886.226807,140.540543,594.000000,736.000000,963.000000,-144.104050,
50,2.000000,1214.000000,1072.663208,1072.663208,1540.158569,114.285721,795.000000,1103.000000,1314.000000,48.683674,342.724487,183.765137,122.448982,-298.000000,110.000000,397.000000,-478.728058,
51,2.000000,3445.000000,-922.827148,922.827148,1383.663818,118.518517,-1291.000000,-946.000000,-436.000000,241.814819,359.691345,188.296661,118.518517,-72.000000,379.000000,475.000000,430.313690,
