42,2.000000,583.000000,67.076920,334.923065,123.076927,-255.614517,422.003754,-64.688103,180.142105,369.435577,-155.000000,237.000000,371.000000,
40,2.000000,1963.000000,1056.636353,1056.636353,145.454544,-86.586029,236.862427,-0.804041,1919.605835,1929.856567,340.000000,977.000000,1685.000000,
42,2.000000,526.000000,-140.181824,295.818176,145.454544,-468.160187,324.039642,-31.670307,171.801132,1514.382812,-438.000000,-61.000000,196.000000,
41,2.000000,628.000000,130.250000,228.416672,266.666687,-291.533783,423.762695,47.178860,119.632187,1158.523926,-49.000000,66.000000,432.000000,
42,2.000000,747.000000,-79.300003,231.300003,160.000000,-456.446747,305.712860,-12.204428,101.120621,953.442688,-254.000000,-16.000000,191.000000,
41,2.000000,1556.000000,-137.333328,348.333344,133.333344,430.846466,291.472015,-20.412251,235.327286,2438.593018,-450.000000,39.000000,236.000000,
50,2.000000,720.000000,804.299988,804.299988,320.000000,-403.325836,337.200287,12.180165,994.438354,612.873718,515.000000,839.000000,1040.000000,
40,2.000000,533.000000,81.214287,323.928558,114.285721,-370.004822,305.122437,-22.939865,166.734192,1011.102539,-234.000000,227.000000,356.000000,
40,2.000000,289.000000,-43.299999,268.299988,160.000000,-400.080627,436.332947,-40.112324,140.257370,1477.234863,-217.000000,18.000000,213.000000,
41,2.000000,688.000000,290.769226,353.692322,123.076927,56.349556,308.371460,-23.532600,211.506531,668.676147,-40.000000,379.000000,533.000000,
42,2.000000,873.000000,-4.666667,447.666656,133.333344,-362.757111,286.209106,-44.049530,299.813538,633.072266,-471.000000,305.000000,395.000000,
42,2.000000,1061.000000,-282.375000,472.000000,100.000000,-353.227051,264.267334,-19.868183,425.897186,1307.545532,-799.000000,-156.000000,249.000000,
41,2.000000,503.000000,97.000000,289.833344,133.333344,389.140411,408.832703,-65.981964,122.989792,1283.420654,-108.000000,260.000000,352.000000,
40,2.000000,1820.000000,357.363647,557.454529,145.454544,-165.116577,327.700500,9.297430,591.367737,1285.327026,-100.000000,248.000000,939.000000,
40,2.000000,743.000000,-81.846153,399.692322,123.076927,-385.952057,301.642090,-12.998939,297.018646,1479.393433,-569.000000,-63.000000,394.000000,
42,2.000000,609.000000,1.600000,278.600006,160.000000,-396.666351,499.697632,-77.602760,139.180252,627.340820,-140.000000,202.000000,273.000000,
41,2.000000,965.000000,208.083328,316.083344,133.333344,177.352478,685.210754,-115.153534,128.899475,926.859985,261.000000,271.000000,342.000000,
42,2.000000,742.000000,-164.384613,336.846161,123.076927,-460.713287,276.852173,-25.397589,212.858154,2021.007324,-453.000000,-53.000000,171.000000,
40,2.000000,531.000000,-5.600000,280.799988,160.000000,-209.848526,299.031067,-46.140114,129.524750,823.481018,-337.000000,170.000000,271.000000,
41,2.000000,1294.000000,17.000000,420.142853,114.285721,345.603943,274.864166,-3.718523,278.766602,1630.449951,-386.000000,106.000000,535.000000,
40,2.000000,551.000000,61.090908,251.272720,145.454544,-329.785614,554.410645,-65.725777,119.918182,811.484924,-99.000000,111.000000,316.000000,
40,2.000000,595.000000,-108.076920,406.076935,123.076927,-274.013794,249.876999,-19.032900,260.532410,1234.829468,-448.000000,44.000000,276.000000,
50,2.000000,1433.000000,1270.599976,1270.599976,160.000000,-365.317413,299.071350,-14.071656,2104.531494,1699.768433,1092.000000,1237.000000,1512.000000,
42,2.000000,551.000000,-19.000000,212.500000,133.333344,-248.820831,616.973816,-88.287804,105.916245,836.859070,-9.000000,76.000000,223.000000,
40,2.000000,1061.000000,-210.300003,435.299988,160.000000,-182.766006,217.845840,-10.218753,357.753357,2007.939697,-765.000000,-42.000000,222.000000,
42,2.000000,480.000000,-1.000000,297.399994,160.000000,-444.153534,393.002991,-60.872932,153.155487,1018.873962,-163.000000,192.000000,300.000000,
42,2.000000,554.000000,109.199997,190.600006,160.000000,-336.868744,452.001526,-53.111324,62.216000,331.209137,24.000000,145.000000,302.000000,
40,2.000000,1258.000000,564.000000,622.799988,160.000000,129.250320,279.228546,-33.345776,667.974487,470.628845,16.000000,844.000000,887.000000,
40,2.000000,391.000000,21.272728,269.090912,145.454544,-329.838654,410.681061,-43.392406,129.778870,1242.852051,-175.000000,78.000000,302.000000,
42,2.000000,205.000000,-47.076923,310.307678,123.076927,-408.341705,387.582886,-47.980713,170.982697,1323.727173,-297.000000,48.000000,284.000000,
40,2.000000,614.000000,42.400002,357.600006,160.000000,-204.684448,393.824036,-63.256107,204.132492,934.059753,-278.000000,260.000000,370.000000,
50,2.000000,1233.000000,1094.300049,1094.300049,160.000000,-478.688202,384.392731,42.246090,1537.408081,1026.362305,954.000000,1063.000000,1216.000000,
42,2.000000,841.000000,-3.090909,333.090912,72.727272,-93.755821,452.628998,-61.968990,213.232254,478.390472,-336.000000,102.000000,301.000000,
40,2.000000,540.000000,26.636364,341.909088,145.454544,-367.715240,373.201935,-33.777470,203.820114,1320.000610,-344.000000,138.000000,458.000000,
40,2.000000,1615.000000,134.800003,351.000000,80.000000,-413.714905,605.184753,-99.906502,182.944260,1822.917969,135.000000,277.000000,374.000000,
40,2.000000,416.000000,40.545456,290.727264,145.454544,-441.411346,305.901611,-14.356774,136.497498,1165.310303,-276.000000,103.000000,354.000000,
40,2.000000,663.000000,75.909088,355.000000,145.454544,-390.345917,372.533234,-39.918720,215.459198,860.588440,-221.000000,81.000000,492.000000,
40,2.000000,421.000000,199.818176,315.090912,145.454544,-353.028809,377.702393,-40.269775,170.761581,851.485535,-11.000000,261.000000,470.000000,
42,2.000000,788.000000,-173.000000,381.000000,160.000000,-458.144653,278.290985,-15.189817,253.530502,938.784485,-578.000000,-24.000000,228.000000,
40,2.000000,606.000000,12.000000,301.454559,145.454544,-40.998325,340.393890,-45.430649,145.861588,1018.537720,-245.000000,195.000000,328.000000,
40,2.000000,571.000000,-36.799999,389.399994,160.000000,-327.296478,246.944382,-26.140491,228.965744,1103.574219,-527.000000,239.000000,382.000000,
42,2.000000,859.000000,-102.666664,331.600006,106.666672,-358.427795,423.805420,-67.321632,239.149155,782.073792,-421.000000,93.000000,216.000000,
40,2.000000,618.000000,98.300003,313.899994,160.000000,-131.059189,378.254974,-55.257011,152.475128,686.890625,-127.000000,201.000000,408.000000,
42,2.000000,478.000000,-50.909092,277.272736,145.454544,-444.960754,338.287170,-52.164398,135.914780,1390.933228,-458.000000,111.000000,234.000000,
41,2.000000,616.000000,143.363632,193.363632,290.909088,85.729866,701.688599,-82.595055,58.445564,1193.432495,89.000000,178.000000,243.000000,
42,2.000000,391.000000,-45.250000,251.416672,133.333344,-427.251953,409.055725,-62.926865,127.281357,1197.390869,-143.000000,101.000000,225.000000,
42,2.000000,791.000000,41.714287,416.428558,114.285721,-17.148066,423.243774,-73.490364,285.370178,663.170166,-222.000000,349.000000,393.000000,
41,2.000000,711.000000,25.416666,214.083328,133.333344,397.163513,457.927612,-62.053871,79.692604,1918.310791,-57.000000,125.000000,222.000000,
40,2.000000,561.000000,89.812500,206.937500,200.000000,-78.867775,609.104553,-73.475578,85.977890,860.229614,-1.000000,151.000000,290.000000,
41,2.000000,646.000000,158.727280,243.090912,218.181824,-246.024719,375.720032,-53.793999,90.270454,998.286804,-7.000000,235.000000,357.000000,
42,2.000000,981.000000,-127.214287,485.928558,57.142860,-155.172379,283.429962,-35.416752,411.889557,857.888123,-705.000000,127.000000,325.000000,
42,2.000000,782.000000,107.083336,286.083344,133.333344,-251.542862,770.222107,-106.313789,140.715927,330.423004,38.000000,285.000000,349.000000,
50,2.000000,347.000000,521.000000,521.000000,160.000000,-411.103485,456.562195,-80.807449,408.466248,366.189484,457.000000,639.000000,666.000000,
50,2.000000,421.000000,262.399994,291.000000,160.000000,-480.150391,314.151123,9.951313,165.874481,851.255981,41.000000,268.000000,452.000000,
51,2.000000,3221.000000,-900.900024,900.900024,160.000000,397.765656,279.896912,24.323866,1182.751099,1751.748657,-1190.000000,-862.000000,-493.000000,
51,2.000000,495.000000,142.833328,207.166672,266.666687,298.673798,674.385864,-84.580856,69.591667,1405.834839,125.000000,224.000000,277.000000,
42,2.000000,501.000000,83.400002,292.000000,160.000000,-426.093567,360.443817,-61.097626,127.722748,774.158875,-112.000000,304.000000,331.000000,
50,2.000000,363.000000,272.818176,293.545441,218.181824,-190.785049,287.217407,8.742987,175.734879,738.608276,11.000000,356.000000,495.000000,
51,2.000000,517.000000,37.181820,223.727280,145.454544,463.240265,317.692535,-40.368210,76.403297,1338.081055,-198.000000,122.000000,235.000000,
51,2.000000,1134.000000,634.200012,634.200012,160.000000,389.227020,395.775238,-39.721416,541.038025,2108.421631,572.000000,688.000000,747.000000,
