333,2.000000,3657.000000,369.860474,369.860474,370.418610,166.923782,29.457363,436.325653,-15.833255,230.000000,393.000000,497.000000,-77.162788,-77.162788,167.643417,41.207058,29.457363,485.365448,12.404345,-211.000000,-81.000000,41.000000,849.798462,849.798462,849.798462,881.434204,15.503876,335.169495,8.499418,487.000000,761.000000,1198.000000,-120.396133,304.446045,
302,2.000000,5254.000000,-310.076447,-310.076447,459.312103,357.258545,21.656052,435.094269,-32.553429,-641.000000,-188.000000,166.000000,840.662415,840.662415,851.057312,905.128906,26.751593,490.942139,-28.678572,567.000000,916.000000,1186.000000,3.878981,3.878981,65.828026,8.921510,42.038216,949.450195,39.313141,-47.000000,-5.000000,40.000000,-166.015991,2161.605469,
300,2.000000,3085.000000,-267.135498,-267.135498,512.864502,410.642303,18.064516,347.229858,-23.114145,-887.000000,-112.000000,262.000000,788.193542,788.193542,788.193542,681.063721,28.387096,643.066101,47.058922,622.000000,719.000000,927.000000,-397.000000,-397.000000,425.025818,293.033691,18.064516,312.237305,-5.393220,-745.000000,-402.000000,-40.000000,-52.736778,1587.943481,
302,2.000000,3834.000000,-383.215576,-383.215576,641.383240,631.448975,16.766468,334.964142,-19.563618,-1029.000000,-285.000000,316.000000,401.760468,401.760468,404.994019,197.418701,49.101795,581.905273,-18.618856,278.000000,412.000000,535.000000,-547.802368,-547.802368,605.646729,556.230652,22.754490,389.344635,-5.018615,-951.000000,-532.000000,-140.000000,-26.610792,1171.941284,
301,2.000000,5573.000000,-41.814816,-41.814816,390.160492,204.658356,16.049381,370.500916,-32.986691,-541.000000,135.000000,315.000000,1034.524658,1034.524658,1034.524658,1086.391357,50.617283,641.282349,24.627205,961.000000,1007.000000,1108.000000,-29.382715,-29.382715,361.209869,172.882263,22.222223,369.549255,16.929916,-412.000000,-79.000000,293.000000,112.215057,1313.328857,
321,2.000000,2551.000000,1023.060608,1023.060608,1023.060608,1157.938843,23.030304,399.989624,2.791354,758.000000,1028.000000,1248.000000,262.460602,262.460602,266.496979,95.409096,23.030304,415.256012,-14.923650,120.000000,301.000000,377.000000,430.836365,430.836365,559.272705,432.497620,21.818182,355.657196,-15.390492,-4.000000,471.000000,867.000000,-171.451843,809.470154,
300,2.000000,5976.000000,358.763977,358.763977,525.782593,439.810852,24.844721,349.452698,11.600199,-133.000000,268.000000,864.000000,407.900635,407.900635,758.062134,1033.678589,43.478260,689.941467,-30.604591,27.000000,304.000000,1021.000000,123.732918,123.732918,578.863342,498.530396,23.602484,434.345581,19.440472,-437.000000,105.000000,574.000000,-15.331608,1260.447754,
321,2.000000,6224.000000,-957.419189,-957.419189,957.419189,1006.838196,23.952095,345.659119,1.420067,-1211.000000,-960.000000,-686.000000,-27.095808,-27.095808,331.730530,169.763168,22.754490,549.205383,-61.078362,-218.000000,160.000000,280.000000,508.425140,508.425140,579.706604,427.600739,22.754490,442.769867,-40.918377,257.000000,666.000000,854.000000,167.969925,917.328796,
330,2.000000,2766.000000,-681.197510,-681.197510,681.197510,503.495270,38.271606,571.045715,3.392354,-800.000000,-682.000000,-581.000000,431.209869,431.209869,578.481506,437.841125,44.444447,416.305481,-25.281178,22.000000,567.000000,840.000000,577.135803,577.135803,577.135803,388.275024,25.925926,424.736298,11.540534,380.000000,564.000000,768.000000,41.137081,1487.798462,
330,2.000000,5241.000000,-348.688232,-348.688232,359.735291,169.479584,30.588236,465.928162,19.517143,-506.000000,-372.000000,-201.000000,-222.135300,-222.135300,230.794113,68.209641,44.705883,670.111145,-4.013425,-283.000000,-222.000000,-149.000000,856.994141,856.994141,856.994141,865.816406,17.647058,372.831573,8.610685,546.000000,807.000000,1204.000000,130.002884,43.698898,
