x,y,z,s,e
-918,29,703,17:55:11,17:56:03
-967,126,637,17:55:11,17:56:03
-987,173,532,17:55:11,17:56:03
-966,218,428,17:55:11,17:56:03
-906,281,354,17:55:11,17:56:03
-770,578,348,17:55:11,17:56:03
-737,744,404,17:55:11,17:56:03
-740,833,446,17:55:11,17:56:03
-769,903,404,17:55:11,17:56:03
-817,1561,-144,17:55:11,17:56:03
-845,-1979,-570,17:55:11,17:56:03
-943,-1830,-905,17:55:11,17:56:03
-1134,1885,-1039,17:55:11,17:56:03
-1485,1054,-846,17:55:11,17:56:03
-1483,947,-664,17:55:11,17:56:03
-1379,900,-466,17:55:11,17:56:03
-1231,722,-285,17:55:11,17:56:03
-897,89,-82,17:55:11,17:56:03
-724,-158,-12,17:55:11,17:56:03
-597,-311,90,17:55:11,17:56:03
-680,-437,676,17:55:11,17:56:03
-907,-595,1310,17:55:11,17:56:03
-1217,-907,-1998,17:55:11,17:56:03
-1519,-1252,-1622,17:55:11,17:56:03
-1443,-1234,1456,17:55:11,17:56:03
-943,-681,670,17:55:11,17:56:03
-426,76,224,17:55:11,17:56:03
-187,665,202,17:55:11,17:56:03
-374,255,266,17:55:11,17:56:03
-276,-239,16,17:55:11,17:56:03
35,-309,-173,17:55:11,17:56:03
262,462,7,17:55:11,17:56:03
-45,809,59,17:55:11,17:56:03
-346,1169,-9,17:55:11,17:56:03
-408,1581,-58,17:55:11,17:56:03
-363,1932,319,17:55:11,17:56:03
-821,1722,792,17:55:11,17:56:03
-1551,1263,1396,17:55:11,17:56:03
1835,558,1984,17:55:11,17:56:03
1664,-618,-1460,17:55:11,17:56:03
1833,-507,-1558,17:55:11,17:56:03
-1888,5,-1866,17:55:11,17:56:03
-1380,646,1645,17:55:11,17:56:03
-248,1327,533,17:55:11,17:56:03
-153,970,236,17:55:11,17:56:03
-346,270,217,17:55:11,17:56:03
-606,-293,324,17:55:11,17:56:03
-732,21,-88,17:55:11,17:56:03
-336,523,-570,17:55:11,17:56:03
313,830,-765,17:55:11,17:56:03
909,332,-184,17:55:11,17:56:03
640,-121,-151,17:55:11,17:56:03
