x,y,z
-166,708,-431
-122,694,-572
-52,724,-557
82,839,-307
97,926,-266
57,1065,-313
-15,1224,-390
-17,1207,-365
103,997,-221
205,835,-78
190,841,-51
-27,1069,-355
-12,1056,-428
99,970,-355
196,900,-238
136,907,-236
83,937,-263
90,963,-234
143,991,-203
225,1076,-289
238,1133,-301
263,1176,-248
313,1177,-196
392,1125,-288
357,1159,-357
273,1213,-381
110,1125,-350
83,1004,-338
80,929,-345
72,918,-375
24,905,-495
23,869,-562
53,844,-604
130,779,-600
123,693,-610
75,601,-658
1,545,-724
-158,534,-819
-238,537,-848
-327,548,-868
-421,582,-869
-561,713,-777
-568,766,-677
-534,795,-533
-407,830,-190
-332,859,-89
-257,891,-83
-201,915,-151
-218,936,-292
-265,952,-262
-280,976,-142
-241,995,-7
-150,1006,-200
-199,989,-492
-284,923,-661
-313,807,-604
-54,662,-337
72,719,-388
75,819,-499
-98,945,-563
-75,944,-568
57,905,-603
242,849,-612
527,865,-409
575,950,-313
566,1021,-312
523,1045,-373
473,1020,-376
484,1024,-300
483,1036,-253
398,1032,-330
362,1025,-369
362,1035,-356
389,1060,-301
445,1104,-218
440,1116,-237
401,1119,-284
341,1103,-330
259,994,-361
235,924,-394
193,864,-474
120,799,-637
146,781,-631
187,744,-581
192,678,-541
71,541,-615
2,530,-702
-62,562,-784
-140,613,-838
-333,689,-857
-414,712,-843
-468,730,-796
-504,756,-523
-495,770,-361
-477,783,-263
-452,793,-239
-391,799,-260
-356,800,-261
-325,800,-255
-302,839,-166
-279,925,-16
-210,1046,179
-104,1136,269
-83,1054,-381
-253,940,-798
-423,833,-855
-440,744,-552
-50,697,-151
55,765,-356
10,847,-584
-70,873,-484
40,847,-300
174,864,-218
241,934,-273
182,1012,-482
167,955,-472
207,890,-403
282,875,-357
370,947,-424
356,933,-445
342,866,-431
457,782,-383
571,852,-318
657,975,-202
667,1089,-94
470,1157,-173
355,1131,-297
297,1093,-345
303,1056,-291
346,1078,-206
328,1149,-291
311,1205,-395
361,1138,-420
389,1063,-414
388,1007,-474
372,958,-575
353,745,-687
326,586,-695
259,452,-724
154,380,-786
-86,374,-908
-199,398,-937
-312,429,-944
-533,534,-834
-589,626,-716
-572,742,-598
-406,943,-447
-332,989,-378
-278,1002,-269
-233,989,-121
-162,916,110
-132,879,131
-97,861,97
-61,874,-4
-33,982,-516
-57,1031,-765
-107,1048,-792
-222,979,-260
-229,911,-95
-187,847,-158
-113,813,-341
28,845,-455
83,874,-346
118,905,-243
118,942,-213
55,971,-328
70,930,-351
133,883,-294
234,860,-152
213,867,-197
175,887,-292
160,936,-367
195,1055,-341
215,1084,-235
250,1094,-104
390,1047,-109
415,990,-245
363,940,-317
225,946,-165
250,997,-107
312,1047,-111
346,1077,-143
247,1113,-224
160,1150,-282
88,1176,-325
57,1156,-328
148,984,-306
215,902,-368
244,803,-564
211,749,-625
154,692,-664
74,647,-697
-96,612,-717
-147,622,-709
-173,661,-710
-230,813,-677
-285,883,-580
-326,911,-434
-232,840,-271
-144,796,-360
-105,775,-502
-135,772,-584
-258,830,-430
-301,922,-314
-354,1049,-240
-438,1155,-204
-519,1071,-273
-382,899,-377
-153,742,-445
52,652,-420
130,644,-396
67,695,-536
13,777,-638
23,933,-349
105,975,-205
212,1009,-248
282,1032,-386
209,961,-364
155,891,-244
153,861,-202
187,885,-258
232,929,-445
262,908,-499
349,904,-497
598,1029,-330
621,1100,-254
547,1139,-236
447,1160,-258
382,1248,-273
370,1272,-265
325,1218,-278
274,1095,-315
293,901,-390
317,883,-427
293,869,-483
237,832,-550
193,753,-608
205,710,-594
184,644,-596
108,572,-642
-135,549,-806
-241,589,-850
-322,627,-841
-385,661,-786
-473,786,-608
-487,866,-499
-477,911,-376
-441,897,-260
-309,790,-185
-246,767,-223
-223,770,-269
-252,778,-312
-396,813,-405
-450,871,-399
-453,965,-294
-242,1130,63
-92,1113,61
-41,1018,-158
-147,881,-469
-442,661,-665
-356,655,-555
-130,733,-461
74,849,-410
86,948,-298
13,920,-267
5,902,-286
148,973,-289
212,1010,-217
244,1027,-161
245,1037,-184
202,1041,-349
203,992,-328
236,914,-225
311,822,-166
303,833,-278
272,854,-371
245,867,-364
260,895,-212
308,960,-197
379,1078,-208
420,1300,-192
322,1280,-211
220,1165,-270
223,1039,-328
496,1059,-357
547,1139,-368
488,1136,-391
403,1030,-411
367,817,-477
345,779,-555
272,726,-659
67,512,-839
-24,418,-890
-120,367,-925
-228,363,-952
-422,496,-909
-477,598,-799
-502,681,-652
-474,756,-432
-423,778,-399
-362,802,-405
-313,823,-425
-300,818,-419
-326,810,-391
-366,840,-360
-409,929,-287
-323,1138,104
-146,1130,165
-5,1016,-101
-236,692,-905
-399,625,-851
-335,667,-525
-68,783,-237
224,940,-284
75,920,-414
-79,893,-466
56,946,-342
212,970,-252
268,973,-210
214,998,-249
84,1150,-385
100,1148,-321
132,1058,-169
135,966,-39
64,1005,-161
57,1028,-310
99,965,-357
241,787,-103
256,808,-18
206,882,-79
56,975,-345
62,981,-335
149,974,-218
281,952,-89
463,933,-58
456,998,-124
412,1095,-177
364,1181,-203
253,1236,-250
181,1203,-289
142,1134,-332
173,1049,-384
319,926,-535
321,867,-600
268,780,-640
117,601,-722
13,567,-781
-112,556,-823
-228,538,-827
-336,500,-757
-358,536,-721
-386,612,-688
-413,691,-648
-405,772,-537
-368,780,-483
-322,777,-437
-280,770,-398
-261,797,-346
-304,862,-347
-365,969,-346
-393,1095,-274
-158,1179,155
18,1074,212
60,923,-55
-323,716,-789
-439,692,-715
-330,719,-435
-76,784,-248
188,890,-375
104,906,-396
0,943,-316
-30,1015,-236
101,1064,-273
146,969,-286
149,854,-258
146,827,-278
174,895,-334
210,940,-351
245,947,-315
317,997,-266
353,1063,-286
384,1104,-289
399,1094,-251
340,1030,-156
273,1029,-170
215,1042,-222
195,1060,-281
248,1107,-341
253,1105,-348
225,1067,-363
193,1011,-393
192,937,-475
184,917,-511
148,886,-541
97,839,-566
23,756,-602
-16,733,-617
-72,714,-628
-208,692,-631
-264,703,-624
-306,717,-605
-336,718,-567
-374,687,-466
-390,672,-427
-401,664,-400
-401,670,-384
-385,750,-388
-380,821,-376
-362,908,-289
-312,1012,-110
-142,1163,77
-96,1121,-151
-118,1026,-479
-197,958,-645
-323,973,-233
-284,947,-38
-194,880,-65
-90,821,-397
-106,854,-442
-114,888,-387
-79,911,-298
4,984,-230
-14,1015,-293
-48,992,-371
-49,902,-382
71,698,-169
127,709,-118
149,800,-181
137,956,-368
142,963,-371
172,964,-344
231,989,-329
386,1075,-282
427,1109,-202
417,1141,-113
298,1183,-96
243,1164,-179
221,1117,-267
237,1073,-311
277,1124,-301
222,1181,-324
129,1184,-381
73,1117,-443
220,944,-513
324,899,-540
357,859,-581
316,803,-639
161,673,-752
84,627,-766
6,598,-746
-73,584,-717
-231,575,-734
-316,581,-768
-409,593,-788
-497,603,-780
-577,599,-656
-536,606,-533
-456,626,-404
-317,694,-302
-307,757,-318
-342,847,-333
-404,951,-346
-478,1115,-390
-394,1148,-301
-198,1128,-90
29,1047,99
-2,796,-210
-284,705,-513
-481,677,-601
-177,786,-306
33,852,-284
66,879,-391
-15,869,-513
44,853,-556
185,886,-501
263,929,-430
256,952,-364
264,912,-319
350,891,-311
445,885,-272
500,928,-234
452,987,-354
388,1046,-525
345,1072,-620
373,1026,-347
435,995,-149
491,989,-70
494,1032,-118
287,1266,-268
186,1346,-270
178,1317,-261
266,1199,-278
447,1004,-338
428,995,-354
360,981,-395
291,817,-565
291,735,-625
255,689,-656
166,655,-696
-36,580,-837
-108,566,-859
-177,564,-824
-249,565,-770
-364,629,-710
-402,696,-671
-447,739,-611
-504,745,-555
-547,764,-493
-500,786,-440
-428,781,-345
-347,748,-232
-222,734,-177
-228,792,-289
-291,883,-424
-357,1097,-298
-166,1155,1
59,1130,203
151,1040,65
-380,946,-787
-616,973,-802
-514,958,-453
