x,y,z,s,e
-791,487,604,14:53:29,14:54:21
-882,444,592,14:53:29,14:54:21
-1061,294,483,14:53:29,14:54:21
-1195,37,295,14:53:29,14:54:21
-1060,47,367,14:53:29,14:54:21
-890,86,500,14:53:29,14:54:21
-676,3,557,14:53:29,14:54:21
-612,-96,469,14:53:29,14:54:21
-614,-187,403,14:53:29,14:54:21
-746,-265,379,14:53:29,14:54:21
-1155,-378,280,14:53:29,14:54:21
-1200,-336,247,14:53:29,14:54:21
-1154,-172,337,14:53:29,14:54:21
-1126,59,529,14:53:29,14:54:21
-1153,281,665,14:53:29,14:54:21
-1079,251,529,14:53:29,14:54:21
-924,262,427,14:53:29,14:54:21
-748,358,476,14:53:29,14:54:21
-557,535,834,14:53:29,14:54:21
-566,454,927,14:53:29,14:54:21
-616,239,896,14:53:29,14:54:21
-711,-56,753,14:53:29,14:54:21
-1095,-489,281,14:53:29,14:54:21
-1269,-449,121,14:53:29,14:54:21
-1282,-267,122,14:53:29,14:54:21
-939,-15,352,14:53:29,14:54:21
-815,-56,377,14:53:29,14:54:21
-790,-114,353,14:53:29,14:54:21
-833,-132,358,14:53:29,14:54:21
-994,-135,523,14:53:29,14:54:21
-1038,-134,629,14:53:29,14:54:21
-1032,-88,707,14:53:29,14:54:21
-1017,5,705,14:53:29,14:54:21
-1112,154,433,14:53:29,14:54:21
-1187,121,295,14:53:29,14:54:21
-1246,19,214,14:53:29,14:54:21
-1297,-77,142,14:53:29,14:54:21
-1332,3,-67,14:53:29,14:54:21
-1265,53,-134,14:53:29,14:54:21
-1179,-54,-158,14:53:29,14:54:21
-1158,-297,-152,14:53:29,14:54:21
-1374,-543,12,14:53:29,14:54:21
-1415,-419,133,14:53:29,14:54:21
-1299,-237,194,14:53:29,14:54:21
-1078,-53,209,14:53:29,14:54:21
-688,359,379,14:53:29,14:54:21
-542,523,515,14:53:29,14:54:21
-407,582,624,14:53:29,14:54:21
-359,389,884,14:53:29,14:54:21
-451,178,1006,14:53:29,14:54:21
-533,-86,997,14:53:29,14:54:21
-610,-337,828,14:53:29,14:54:21
-1035,-361,362,14:53:29,14:54:21
-1287,-116,245,14:53:29,14:54:21
-1367,100,239,14:53:29,14:54:21
-1252,157,313,14:53:29,14:54:21
-965,47,450,14:53:29,14:54:21
-947,83,436,14:53:29,14:54:21
-964,152,397,14:53:29,14:54:21
-986,195,377,14:53:29,14:54:21
-1122,252,383,14:53:29,14:54:21
-1189,294,390,14:53:29,14:54:21
-1182,302,411,14:53:29,14:54:21
-1099,262,444,14:53:29,14:54:21
-905,162,555,14:53:29,14:54:21
