x,y,z,s,e
357,742,-386,14:52:34,14:53:27
348,754,-467,14:52:34,14:53:27
341,794,-485,14:52:34,14:53:27
335,920,-386,14:52:34,14:53:27
329,950,-331,14:52:34,14:53:27
302,943,-312,14:52:34,14:53:27
177,928,-395,14:52:34,14:53:27
131,947,-408,14:52:34,14:53:27
138,939,-343,14:52:34,14:53:27
191,871,-219,14:52:34,14:53:27
324,741,-4,14:52:34,14:53:27
380,806,34,14:52:34,14:53:27
412,929,17,14:52:34,14:53:27
387,1015,-72,14:52:34,14:53:27
186,913,-433,14:52:34,14:53:27
138,805,-589,14:52:34,14:53:27
175,715,-657,14:52:34,14:53:27
284,607,-634,14:52:34,14:53:27
276,632,-640,14:52:34,14:53:27
246,744,-651,14:52:34,14:53:27
218,915,-613,14:52:34,14:53:27
155,1160,-366,14:52:34,14:53:27
108,1178,-250,14:52:34,14:53:27
53,1158,-172,14:52:34,14:53:27
-57,1084,-38,14:52:34,14:53:27
-88,1052,25,14:52:34,14:53:27
-104,1072,38,14:52:34,14:53:27
-137,1177,-24,14:52:34,14:53:27
-239,1347,-230,14:52:34,14:53:27
-192,1220,-275,14:52:34,14:53:27
-42,1027,-295,14:52:34,14:53:27
140,908,-328,14:52:34,14:53:27
325,768,-381,14:52:34,14:53:27
376,560,-364,14:52:34,14:53:27
483,351,-349,14:52:34,14:53:27
741,462,-408,14:52:34,14:53:27
743,752,-458,14:52:34,14:53:27
630,1043,-488,14:52:34,14:53:27
453,1201,-459,14:52:34,14:53:27
199,868,-164,14:52:34,14:53:27
201,546,-40,14:52:34,14:53:27
247,347,-82,14:52:34,14:53:27
218,425,-593,14:52:34,14:53:27
157,516,-827,14:52:34,14:53:27
140,556,-948,14:52:34,14:53:27
234,579,-964,14:52:34,14:53:27
269,631,-933,14:52:34,14:53:27
286,721,-905,14:52:34,14:53:27
311,814,-886,14:52:34,14:53:27
384,863,-800,14:52:34,14:53:27
370,849,-700,14:52:34,14:53:27
292,885,-584,14:52:34,14:53:27
158,996,-486,14:52:34,14:53:27
-199,1297,-367,14:52:34,14:53:27
-394,1397,-303,14:52:34,14:53:27
-558,1444,-225,14:52:34,14:53:27
-596,1355,-99,14:52:34,14:53:27
-460,1203,-78,14:52:34,14:53:27
-303,1002,-93,14:52:34,14:53:27
-176,798,-150,14:52:34,14:53:27
82,546,-341,14:52:34,14:53:27
278,510,-440,14:52:34,14:53:27
472,500,-503,14:52:34,14:53:27
666,571,-428,14:52:34,14:53:27
670,753,-323,14:52:34,14:53:27
622,1013,-220,14:52:34,14:53:27
512,1203,-130,14:52:34,14:53:27
220,976,-39,14:52:34,14:53:27
162,733,-118,14:52:34,14:53:27
192,592,-293,14:52:34,14:53:27
274,561,-488,14:52:34,14:53:27
426,555,-656,14:52:34,14:53:27
466,550,-673,14:52:34,14:53:27
485,579,-721,14:52:34,14:53:27
508,665,-818,14:52:34,14:53:27
526,658,-783,14:52:34,14:53:27
536,622,-713,14:52:34,14:53:27
518,597,-664,14:52:34,14:53:27
304,722,-733,14:52:34,14:53:27
103,924,-796,14:52:34,14:53:27
-123,1206,-788,14:52:34,14:53:27
-322,1477,-653,14:52:34,14:53:27
-484,1503,-143,14:52:34,14:53:27
-432,1288,-9,14:52:34,14:53:27
-331,1149,-50,14:52:34,14:53:27
-136,1228,-237,14:52:34,14:53:27
-41,1137,-181,14:52:34,14:53:27
73,869,-87,14:52:34,14:53:27
189,569,-72,14:52:34,14:53:27
357,303,-192,14:52:34,14:53:27
457,318,-141,14:52:34,14:53:27
598,417,-18,14:52:34,14:53:27
818,730,70,14:52:34,14:53:27
776,750,-16,14:52:34,14:53:27
630,660,-128,14:52:34,14:53:27
448,565,-228,14:52:34,14:53:27
272,466,-435,14:52:34,14:53:27
308,377,-554,14:52:34,14:53:27
372,307,-656,14:52:34,14:53:27
418,338,-730,14:52:34,14:53:27
423,621,-835,14:52:34,14:53:27
392,761,-878,14:52:34,14:53:27
336,909,-902,14:52:34,14:53:27
168,1180,-826,14:52:34,14:53:27
101,1184,-706,14:52:34,14:53:27
64,1108,-548,14:52:34,14:53:27
35,1059,-386,14:52:34,14:53:27
-176,1219,-106,14:52:34,14:53:27
-368,1275,29,14:52:34,14:53:27
-531,1218,146,14:52:34,14:53:27
-513,1039,89,14:52:34,14:53:27
-349,1047,-100,14:52:34,14:53:27
-141,1041,-273,14:52:34,14:53:27
78,931,-332,14:52:34,14:53:27
460,547,-211,14:52:34,14:53:27
576,471,-201,14:52:34,14:53:27
657,535,-239,14:52:34,14:53:27
740,722,-242,14:52:34,14:53:27
854,1199,15,14:52:34,14:53:27
764,1281,151,14:52:34,14:53:27
581,1174,172,14:52:34,14:53:27
352,718,-92,14:52:34,14:53:27
390,564,-263,14:52:34,14:53:27
