x,y,z,s,e
338,359,892,15:35:08,15:39:59
195,190,930,15:35:08,15:39:59
107,-82,910,15:35:08,15:39:59
105,-327,866,15:35:08,15:39:59
241,-260,1007,15:35:08,15:39:59
260,-1,1156,15:35:08,15:39:59
189,198,1234,15:35:08,15:39:59
-29,-71,1172,15:35:08,15:39:59
-15,-419,1124,15:35:08,15:39:59
96,-661,1066,15:35:08,15:39:59
224,-716,998,15:35:08,15:39:59
295,-618,955,15:35:08,15:39:59
245,-599,938,15:35:08,15:39:59
-10,-515,708,15:35:08,15:39:59
-177,-476,630,15:35:08,15:39:59
-264,-473,669,15:35:08,15:39:59
-68,-417,756,15:35:08,15:39:59
68,-311,649,15:35:08,15:39:59
119,-218,518,15:35:08,15:39:59
-69,-312,540,15:35:08,15:39:59
-260,-465,679,15:35:08,15:39:59
-619,-699,922,15:35:08,15:39:59
-699,-746,946,15:35:08,15:39:59
-712,-752,900,15:35:08,15:39:59
-614,-654,707,15:35:08,15:39:59
-511,-572,640,15:35:08,15:39:59
-409,-498,668,15:35:08,15:39:59
-360,-399,1051,15:35:08,15:39:59
-371,-348,1213,15:35:08,15:39:59
-293,-145,1137,15:35:08,15:39:59
-254,2,1108,15:35:08,15:39:59
-244,141,1200,15:35:08,15:39:59
-159,265,1432,15:35:08,15:39:59
-3,215,1416,15:35:08,15:39:59
206,86,1302,15:35:08,15:39:59
381,-61,1111,15:35:08,15:39:59
328,6,797,15:35:08,15:39:59
166,211,860,15:35:08,15:39:59
55,332,1033,15:35:08,15:39:59
103,156,1133,15:35:08,15:39:59
160,87,1028,15:35:08,15:39:59
160,119,965,15:35:08,15:39:59
142,42,1000,15:35:08,15:39:59
132,-109,1012,15:35:08,15:39:59
83,-313,999,15:35:08,15:39:59
48,-311,992,15:35:08,15:39:59
26,-284,962,15:35:08,15:39:59
32,-279,901,15:35:08,15:39:59
59,-305,920,15:35:08,15:39:59
168,-376,862,15:35:08,15:39:59
205,-422,739,15:35:08,15:39:59
183,-475,619,15:35:08,15:39:59
11,-547,537,15:35:08,15:39:59
-36,-547,574,15:35:08,15:39:59
-37,-529,648,15:35:08,15:39:59
-96,-494,832,15:35:08,15:39:59
-211,-498,917,15:35:08,15:39:59
-400,-545,1091,15:35:08,15:39:59
-397,-570,1134,15:35:08,15:39:59
-349,-573,1098,15:35:08,15:39:59
-277,-424,920,15:35:08,15:39:59
-285,-287,926,15:35:08,15:39:59
-309,-171,1018,15:35:08,15:39:59
-279,-80,1180,15:35:08,15:39:59
-196,-20,1199,15:35:08,15:39:59
-105,99,1236,15:35:08,15:39:59
-30,308,1392,15:35:08,15:39:59
-14,304,1394,15:35:08,15:39:59
41,271,1301,15:35:08,15:39:59
242,275,1021,15:35:08,15:39:59
287,284,929,15:35:08,15:39:59
270,264,872,15:35:08,15:39:59
223,119,840,15:35:08,15:39:59
247,13,876,15:35:08,15:39:59
289,-173,977,15:35:08,15:39:59
271,-239,955,15:35:08,15:39:59
228,-288,875,15:35:08,15:39:59
124,-330,798,15:35:08,15:39:59
124,-329,877,15:35:08,15:39:59
190,-323,982,15:35:08,15:39:59
370,-304,1003,15:35:08,15:39:59
405,-307,863,15:35:08,15:39:59
402,-337,657,15:35:08,15:39:59
261,-470,394,15:35:08,15:39:59
98,-522,456,15:35:08,15:39:59
-176,-474,715,15:35:08,15:39:59
-201,-391,783,15:35:08,15:39:59
-197,-331,837,15:35:08,15:39:59
-335,-447,1083,15:35:08,15:39:59
-492,-581,1217,15:35:08,15:39:59
-628,-671,1248,15:35:08,15:39:59
-549,-564,1005,15:35:08,15:39:59
-390,-403,941,15:35:08,15:39:59
-293,-233,1000,15:35:08,15:39:59
-310,-51,1115,15:35:08,15:39:59
-274,-34,1055,15:35:08,15:39:59
-177,-5,1013,15:35:08,15:39:59
-74,61,1075,15:35:08,15:39:59
41,205,1372,15:35:08,15:39:59
105,234,1442,15:35:08,15:39:59
198,243,1418,15:35:08,15:39:59
360,223,1188,15:35:08,15:39:59
376,189,1019,15:35:08,15:39:59
358,152,843,15:35:08,15:39:59
308,76,703,15:35:08,15:39:59
290,20,776,15:35:08,15:39:59
283,-135,912,15:35:08,15:39:59
301,-218,905,15:35:08,15:39:59
306,-282,877,15:35:08,15:39:59
223,-310,874,15:35:08,15:39:59
212,-298,905,15:35:08,15:39:59
284,-302,934,15:35:08,15:39:59
509,-359,928,15:35:08,15:39:59
531,-387,862,15:35:08,15:39:59
497,-416,726,15:35:08,15:39:59
340,-468,351,15:35:08,15:39:59
181,-455,269,15:35:08,15:39:59
-161,-356,460,15:35:08,15:39:59
-216,-333,645,15:35:08,15:39:59
-201,-371,841,15:35:08,15:39:59
-196,-470,1037,15:35:08,15:39:59
-382,-685,1298,15:35:08,15:39:59
-477,-716,1278,15:35:08,15:39:59
-484,-666,1163,15:35:08,15:39:59
-357,-389,947,15:35:08,15:39:59
-340,-252,946,15:35:08,15:39:59
-339,-138,1040,15:35:08,15:39:59
-284,-124,1084,15:35:08,15:39:59
-197,-87,1153,15:35:08,15:39:59
-5,103,1389,15:35:08,15:39:59
78,194,1448,15:35:08,15:39:59
147,233,1419,15:35:08,15:39:59
221,189,1260,15:35:08,15:39:59
244,169,1145,15:35:08,15:39:59
308,153,754,15:35:08,15:39:59
322,116,638,15:35:08,15:39:59
312,50,674,15:35:08,15:39:59
291,-97,908,15:35:08,15:39:59
302,-158,933,15:35:08,15:39:59
314,-209,905,15:35:08,15:39:59
284,-282,891,15:35:08,15:39:59
253,-304,925,15:35:08,15:39:59
251,-315,955,15:35:08,15:39:59
299,-313,952,15:35:08,15:39:59
430,-288,800,15:35:08,15:39:59
432,-293,657,15:35:08,15:39:59
389,-322,500,15:35:08,15:39:59
166,-394,364,15:35:08,15:39:59
-30,-402,479,15:35:08,15:39:59
-221,-392,684,15:35:08,15:39:59
-276,-414,992,15:35:08,15:39:59
-204,-465,1031,15:35:08,15:39:59
-230,-533,1065,15:35:08,15:39:59
-385,-607,1124,15:35:08,15:39:59
-595,-650,1106,15:35:08,15:39:59
-484,-540,1005,15:35:08,15:39:59
-340,-369,941,15:35:08,15:39:59
-349,-153,1031,15:35:08,15:39:59
-412,-150,1077,15:35:08,15:39:59
-388,-154,1066,15:35:08,15:39:59
-148,-31,1060,15:35:08,15:39:59
-67,68,1157,15:35:08,15:39:59
-44,149,1280,15:35:08,15:39:59
-50,242,1390,15:35:08,15:39:59
-29,288,1403,15:35:08,15:39:59
23,329,1397,15:35:08,15:39:59
182,314,1103,15:35:08,15:39:59
218,272,867,15:35:08,15:39:59
204,231,732,15:35:08,15:39:59
165,107,839,15:35:08,15:39:59
187,-1,911,15:35:08,15:39:59
218,-116,928,15:35:08,15:39:59
233,-211,912,15:35:08,15:39:59
205,-324,864,15:35:08,15:39:59
181,-343,852,15:35:08,15:39:59
174,-330,869,15:35:08,15:39:59
203,-301,917,15:35:08,15:39:59
326,-281,976,15:35:08,15:39:59
360,-284,901,15:35:08,15:39:59
368,-285,735,15:35:08,15:39:59
296,-346,365,15:35:08,15:39:59
138,-409,348,15:35:08,15:39:59
-104,-456,480,15:35:08,15:39:59
-385,-426,857,15:35:08,15:39:59
-304,-379,974,15:35:08,15:39:59
-233,-348,1069,15:35:08,15:39:59
-330,-371,1166,15:35:08,15:39:59
