x,y,z,s,e
-606,681,1128,14:49:58,14:50:50
-556,694,987,14:49:58,14:50:50
-425,706,828,14:49:58,14:50:50
-259,724,729,14:49:58,14:50:50
-250,682,657,14:49:58,14:50:50
-389,607,660,14:49:58,14:50:50
-492,525,711,14:49:58,14:50:50
-552,395,771,14:49:58,14:50:50
-639,132,765,14:49:58,14:50:50
-770,-254,690,14:49:58,14:50:50
-848,-574,646,14:49:58,14:50:50
-774,-588,738,14:49:58,14:50:50
-472,133,1201,14:49:58,14:50:50
-522,354,1333,14:49:58,14:50:50
-692,356,1324,14:49:58,14:50:50
-844,306,1227,14:49:58,14:50:50
-899,344,1110,14:49:58,14:50:50
-808,613,883,14:49:58,14:50:50
-692,827,730,14:49:58,14:50:50
-482,1126,539,14:49:58,14:50:50
-160,1386,369,14:49:58,14:50:50
201,1360,330,14:49:58,14:50:50
446,880,487,14:49:58,14:50:50
433,68,771,14:49:58,14:50:50
-259,-968,1167,14:49:58,14:50:50
-677,-686,1192,14:49:58,14:50:50
-980,-101,1162,14:49:58,14:50:50
-1059,362,1102,14:49:58,14:50:50
-861,458,1014,14:49:58,14:50:50
-497,275,924,14:49:58,14:50:50
-223,94,871,14:49:58,14:50:50
-370,274,906,14:49:58,14:50:50
-499,435,959,14:49:58,14:50:50
-489,497,1018,14:49:58,14:50:50
-406,494,1074,14:49:58,14:50:50
-344,501,1116,14:49:58,14:50:50
-304,538,1118,14:49:58,14:50:50
-246,568,1017,14:49:58,14:50:50
-146,714,393,14:49:58,14:50:50
-142,982,77,14:49:58,14:50:50
-132,1271,-52,14:49:58,14:50:50
-125,1330,10,14:49:58,14:50:50
-176,1081,174,14:49:58,14:50:50
-301,766,364,14:49:58,14:50:50
-456,655,576,14:49:58,14:50:50
-601,688,816,14:49:58,14:50:50
-756,229,1104,14:49:58,14:50:50
-654,71,1002,14:49:58,14:50:50
-466,438,815,14:49:58,14:50:50
-375,1119,691,14:49:58,14:50:50
-494,1527,674,14:49:58,14:50:50
-720,1395,677,14:49:58,14:50:50
-791,967,465,14:49:58,14:50:50
-631,1122,327,14:49:58,14:50:50
-485,1235,199,14:49:58,14:50:50
-383,1179,15,14:49:58,14:50:50
-264,1086,-265,14:49:58,14:50:50
-80,1060,-533,14:49:58,14:50:50
116,996,-542,14:49:58,14:50:50
193,734,-114,14:49:58,14:50:50
-134,-76,1351,14:49:58,14:50:50
-317,-135,1653,14:49:58,14:50:50
-456,188,1482,14:49:58,14:50:50
-625,685,1069,14:49:58,14:50:50
-798,1016,712,14:49:58,14:50:50
-833,1000,556,14:49:58,14:50:50
-673,753,567,14:49:58,14:50:50
-469,538,639,14:49:58,14:50:50
-488,513,780,14:49:58,14:50:50
-568,490,875,14:49:58,14:50:50
-543,426,973,14:49:58,14:50:50
-447,436,1019,14:49:58,14:50:50
-359,567,984,14:49:58,14:50:50
-310,728,894,14:49:58,14:50:50
-285,806,786,14:49:58,14:50:50
-250,832,486,14:49:58,14:50:50
-211,941,303,14:49:58,14:50:50
-141,1078,193,14:49:58,14:50:50
-57,1146,208,14:49:58,14:50:50
0,1100,301,14:49:58,14:50:50
-18,961,391,14:49:58,14:50:50
-137,765,482,14:49:58,14:50:50
-564,251,906,14:49:58,14:50:50
