x,y,z,s,e
-984,308,-452,16:02:56,16:03:48
-1050,261,-398,16:02:56,16:03:48
-1096,469,4,16:02:56,16:03:48
-1085,576,195,16:02:56,16:03:48
-1070,610,245,16:02:56,16:03:48
-1036,619,120,16:02:56,16:03:48
-863,654,-420,16:02:56,16:03:48
-759,580,-583,16:02:56,16:03:48
-671,465,-539,16:02:56,16:03:48
-578,444,-340,16:02:56,16:03:48
-343,776,-81,16:02:56,16:03:48
-277,875,-155,16:02:56,16:03:48
-296,827,-263,16:02:56,16:03:48
-376,707,-311,16:02:56,16:03:48
-577,491,-239,16:02:56,16:03:48
-688,388,-237,16:02:56,16:03:48
-813,304,-301,16:02:56,16:03:48
-928,276,-400,16:02:56,16:03:48
-1061,285,-486,16:02:56,16:03:48
-1123,226,-452,16:02:56,16:03:48
-1218,124,-410,16:02:56,16:03:48
-1428,-82,-221,16:02:56,16:03:48
-1461,-57,9,16:02:56,16:03:48
-1427,145,256,16:02:56,16:03:48
-1348,451,384,16:02:56,16:03:48
-1103,657,101,16:02:56,16:03:48
-909,559,-189,16:02:56,16:03:48
-673,546,-460,16:02:56,16:03:48
-252,702,-630,16:02:56,16:03:48
-133,665,-515,16:02:56,16:03:48
-88,598,-393,16:02:56,16:03:48
-127,588,-345,16:02:56,16:03:48
-443,607,-348,16:02:56,16:03:48
-661,545,-321,16:02:56,16:03:48
-887,458,-320,16:02:56,16:03:48
-1111,368,-377,16:02:56,16:03:48
-1427,148,-464,16:02:56,16:03:48
-1433,4,-424,16:02:56,16:03:48
-1361,-132,-353,16:02:56,16:03:48
-1298,-194,-224,16:02:56,16:03:48
-1377,77,326,16:02:56,16:03:48
-1370,313,504,16:02:56,16:03:48
-1190,513,353,16:02:56,16:03:48
-842,658,-82,16:02:56,16:03:48
-147,805,-622,16:02:56,16:03:48
-17,817,-425,16:02:56,16:03:48
-28,792,-166,16:02:56,16:03:48
-115,722,-84,16:02:56,16:03:48
-448,459,-297,16:02:56,16:03:48
-734,358,-331,16:02:56,16:03:48
-1076,315,-341,16:02:56,16:03:48
-1555,141,-482,16:02:56,16:03:48
-1530,-90,-445,16:02:56,16:03:48
-1387,-311,-247,16:02:56,16:03:48
-1276,-344,22,16:02:56,16:03:48
-1382,198,294,16:02:56,16:03:48
-1413,389,248,16:02:56,16:03:48
-1313,358,125,16:02:56,16:03:48
-1130,238,-57,16:02:56,16:03:48
-858,265,-442,16:02:56,16:03:48
-806,326,-480,16:02:56,16:03:48
-759,346,-378,16:02:56,16:03:48
-589,512,-168,16:02:56,16:03:48
-499,659,-174,16:02:56,16:03:48
-448,755,-171,16:02:56,16:03:48
-443,781,-112,16:02:56,16:03:48
-474,765,-58,16:02:56,16:03:48
-478,735,-139,16:02:56,16:03:48
-496,675,-214,16:02:56,16:03:48
-558,607,-226,16:02:56,16:03:48
-811,569,-204,16:02:56,16:03:48
-934,577,-236,16:02:56,16:03:48
-1006,546,-249,16:02:56,16:03:48
-1020,468,-203,16:02:56,16:03:48
