x,y,z,s,e
-898,255,-90,16:18:25,16:19:17
-901,317,-144,16:18:25,16:19:17
-869,465,-115,16:18:25,16:19:17
-816,570,-40,16:18:25,16:19:17
-800,397,14,16:18:25,16:19:17
-873,263,-96,16:18:25,16:19:17
-961,230,-220,16:18:25,16:19:17
-1018,259,-245,16:18:25,16:19:17
-996,124,-10,16:18:25,16:19:17
-956,26,63,16:18:25,16:19:17
-922,33,51,16:18:25,16:19:17
-869,201,-8,16:18:25,16:19:17
-844,216,-2,16:18:25,16:19:17
-835,198,-11,16:18:25,16:19:17
-949,206,-239,16:18:25,16:19:17
-1047,211,-408,16:18:25,16:19:17
-1112,184,-450,16:18:25,16:19:17
-1105,71,4,16:18:25,16:19:17
-1104,35,138,16:18:25,16:19:17
-1122,15,2,16:18:25,16:19:17
-1132,-16,-241,16:18:25,16:19:17
-1098,-121,-179,16:18:25,16:19:17
-1093,-126,2,16:18:25,16:19:17
-1105,-70,38,16:18:25,16:19:17
-1094,148,-120,16:18:25,16:19:17
-1039,259,-88,16:18:25,16:19:17
-970,336,-13,16:18:25,16:19:17
-920,367,20,16:18:25,16:19:17
-905,354,-39,16:18:25,16:19:17
-903,350,-53,16:18:25,16:19:17
-902,350,-58,16:18:25,16:19:17
-936,288,-96,16:18:25,16:19:17
-953,230,-93,16:18:25,16:19:17
-959,206,-69,16:18:25,16:19:17
-889,369,-70,16:18:25,16:19:17
-785,473,-115,16:18:25,16:19:17
-689,476,-194,16:18:25,16:19:17
-862,429,-566,16:18:25,16:19:17
-1130,635,-762,16:18:25,16:19:17
-1350,794,-781,16:18:25,16:19:17
-1393,582,-609,16:18:25,16:19:17
-1021,-184,-414,16:18:25,16:19:17
-835,76,-563,16:18:25,16:19:17
-721,555,-692,16:18:25,16:19:17
-522,520,-572,16:18:25,16:19:17
-418,292,-461,16:18:25,16:19:17
-363,304,-370,16:18:25,16:19:17
-434,511,-133,16:18:25,16:19:17
-528,424,-44,16:18:25,16:19:17
-664,317,-58,16:18:25,16:19:17
-1106,329,-404,16:18:25,16:19:17
-1317,285,-643,16:18:25,16:19:17
-1399,97,-806,16:18:25,16:19:17
-1201,-337,-600,16:18:25,16:19:17
-1131,-341,-354,16:18:25,16:19:17
-1132,-200,-201,16:18:25,16:19:17
-1112,202,-211,16:18:25,16:19:17
-1080,365,-214,16:18:25,16:19:17
-1061,438,-182,16:18:25,16:19:17
-1033,383,-156,16:18:25,16:19:17
-942,104,-179,16:18:25,16:19:17
-941,52,-192,16:18:25,16:19:17
-960,69,-191,16:18:25,16:19:17
-962,59,-137,16:18:25,16:19:17
-1005,-36,-73,16:18:25,16:19:17
-1109,-144,-12,16:18:25,16:19:17
-1220,-186,-1,16:18:25,16:19:17
-1201,-12,-228,16:18:25,16:19:17
