x,y,z,s,e
-776,432,84,16:03:19,16:04:11
-843,378,41,16:03:19,16:04:11
-906,338,-5,16:03:19,16:04:11
-949,299,-50,16:03:19,16:04:11
-1015,178,-118,16:03:19,16:04:11
-1071,108,-126,16:03:19,16:04:11
-1135,41,-106,16:03:19,16:04:11
-1239,-87,-49,16:03:19,16:04:11
-1272,-110,-56,16:03:19,16:04:11
-1281,-59,-57,16:03:19,16:04:11
-1260,63,24,16:03:19,16:04:11
-1149,318,457,16:03:19,16:04:11
-1080,354,534,16:03:19,16:04:11
-1018,315,364,16:03:19,16:04:11
-974,219,41,16:03:19,16:04:11
-957,44,-488,16:03:19,16:04:11
-986,71,-622,16:03:19,16:04:11
-1031,194,-654,16:03:19,16:04:11
-1024,464,-328,16:03:19,16:04:11
-930,482,-150,16:03:19,16:04:11
-811,444,-116,16:03:19,16:04:11
-712,432,-203,16:03:19,16:04:11
-606,624,-320,16:03:19,16:04:11
-583,715,-282,16:03:19,16:04:11
-583,715,-233,16:03:19,16:04:11
-614,587,-184,16:03:19,16:04:11
-749,558,-166,16:03:19,16:04:11
-824,530,-143,16:03:19,16:04:11
-889,470,-120,16:03:19,16:04:11
-963,351,-81,16:03:19,16:04:11
-973,340,-61,16:03:19,16:04:11
-972,347,-41,16:03:19,16:04:11
-957,346,-28,16:03:19,16:04:11
-877,265,-115,16:03:19,16:04:11
-864,208,-240,16:03:19,16:04:11
-931,180,-378,16:03:19,16:04:11
-1236,150,-396,16:03:19,16:04:11
-1325,90,-217,16:03:19,16:04:11
-1320,49,9,16:03:19,16:04:11
-1262,95,197,16:03:19,16:04:11
-1143,368,334,16:03:19,16:04:11
-1076,435,337,16:03:19,16:04:11
-1004,422,337,16:03:19,16:04:11
-961,390,327,16:03:19,16:04:11
-1066,361,103,16:03:19,16:04:11
-1158,272,-116,16:03:19,16:04:11
-1187,139,-285,16:03:19,16:04:11
-988,146,-214,16:03:19,16:04:11
-868,293,-139,16:03:19,16:04:11
-806,401,-158,16:03:19,16:04:11
-784,439,-215,16:03:19,16:04:11
-713,524,-137,16:03:19,16:04:11
-680,587,-61,16:03:19,16:04:11
-677,613,-42,16:03:19,16:04:11
-671,541,-72,16:03:19,16:04:11
-633,501,-56,16:03:19,16:04:11
-600,496,-36,16:03:19,16:04:11
-599,524,-30,16:03:19,16:04:11
-682,554,-14,16:03:19,16:04:11
-752,516,5,16:03:19,16:04:11
-861,451,4,16:03:19,16:04:11
-1017,370,-35,16:03:19,16:04:11
-1298,115,-184,16:03:19,16:04:11
-1324,-61,-255,16:03:19,16:04:11
-1283,-183,-309,16:03:19,16:04:11
-1210,66,-242,16:03:19,16:04:11
-1203,335,-58,16:03:19,16:04:11
-1173,508,167,16:03:19,16:04:11
-1105,533,324,16:03:19,16:04:11
-930,428,214,16:03:19,16:04:11
-884,419,21,16:03:19,16:04:11
-901,417,-173,16:03:19,16:04:11
-1100,255,-362,16:03:19,16:04:11
-1161,127,-312,16:03:19,16:04:11
-1127,76,-209,16:03:19,16:04:11
-1032,152,-138,16:03:19,16:04:11
-923,406,-237,16:03:19,16:04:11
-908,445,-306,16:03:19,16:04:11
-860,467,-315,16:03:19,16:04:11
-772,524,-289,16:03:19,16:04:11
-608,626,-297,16:03:19,16:04:11
-564,605,-308,16:03:19,16:04:11
-539,567,-286,16:03:19,16:04:11
-573,544,-201,16:03:19,16:04:11
-638,540,-168,16:03:19,16:04:11
-723,520,-129,16:03:19,16:04:11
-822,481,-82,16:03:19,16:04:11
-1026,373,-34,16:03:19,16:04:11
-1084,324,-50,16:03:19,16:04:11
-1088,272,-75,16:03:19,16:04:11
-1035,104,-158,16:03:19,16:04:11
-1040,65,-221,16:03:19,16:04:11
-1074,121,-250,16:03:19,16:04:11
-1120,228,-197,16:03:19,16:04:11
-1181,353,108,16:03:19,16:04:11
-1186,410,235,16:03:19,16:04:11
-1169,487,258,16:03:19,16:04:11
-1071,517,119,16:03:19,16:04:11
-1038,490,132,16:03:19,16:04:11
-1049,449,174,16:03:19,16:04:11
-1084,341,110,16:03:19,16:04:11
-1029,106,-273,16:03:19,16:04:11
-931,177,-321,16:03:19,16:04:11
-850,309,-248,16:03:19,16:04:11
-811,373,-171,16:03:19,16:04:11
-764,423,-140,16:03:19,16:04:11
-723,530,-122,16:03:19,16:04:11
-697,611,-96,16:03:19,16:04:11
-715,519,-63,16:03:19,16:04:11
-729,456,-38,16:03:19,16:04:11
-742,450,-11,16:03:19,16:04:11
-762,484,2,16:03:19,16:04:11
-781,529,9,16:03:19,16:04:11
-760,522,32,16:03:19,16:04:11
-739,506,55,16:03:19,16:04:11
-738,481,47,16:03:19,16:04:11
-831,370,-98,16:03:19,16:04:11
-956,268,-212,16:03:19,16:04:11
-1141,138,-328,16:03:19,16:04:11
-1435,-72,-406,16:03:19,16:04:11
-1392,-45,-310,16:03:19,16:04:11
-1252,97,-151,16:03:19,16:04:11
-1122,299,18,16:03:19,16:04:11
-1049,525,270,16:03:19,16:04:11
-1020,478,227,16:03:19,16:04:11
-980,398,10,16:03:19,16:04:11
