x,y,z,s,e
-944,126,283,11:03:40,11:04:32
-947,120,273,11:03:40,11:04:32
-946,116,258,11:03:40,11:04:32
-952,120,253,11:03:40,11:04:32
-991,146,276,11:03:40,11:04:32
-993,153,263,11:03:40,11:04:32
-972,156,237,11:03:40,11:04:32
-942,173,256,11:03:40,11:04:32
-917,268,534,11:03:40,11:04:32
-922,308,678,11:03:40,11:04:32
-891,321,753,11:03:40,11:04:32
-614,316,790,11:03:40,11:04:32
-506,318,770,11:03:40,11:04:32
-582,289,668,11:03:40,11:04:32
-873,188,445,11:03:40,11:04:32
-1594,-225,-114,11:03:40,11:04:32
-1707,-386,-216,11:03:40,11:04:32
-1592,-381,-172,11:03:40,11:04:32
-1351,-192,-93,11:03:40,11:04:32
-1011,304,124,11:03:40,11:04:32
-972,374,459,11:03:40,11:04:32
-920,315,888,11:03:40,11:04:32
-793,223,1188,11:03:40,11:04:32
-520,227,1047,11:03:40,11:04:32
-515,275,807,11:03:40,11:04:32
-567,275,627,11:03:40,11:04:32
-593,228,572,11:03:40,11:04:32
-605,182,748,11:03:40,11:04:32
-756,194,768,11:03:40,11:04:32
-1064,156,588,11:03:40,11:04:32
-1459,29,195,11:03:40,11:04:32
-1902,-282,-666,11:03:40,11:04:32
-1756,-285,-750,11:03:40,11:04:32
-1458,-159,-499,11:03:40,11:04:32
-1172,14,-42,11:03:40,11:04:32
-850,216,811,11:03:40,11:04:32
-705,243,1094,11:03:40,11:04:32
-556,267,1293,11:03:40,11:04:32
-481,295,1221,11:03:40,11:04:32
-555,271,939,11:03:40,11:04:32
-632,238,676,11:03:40,11:04:32
-699,213,563,11:03:40,11:04:32
-916,150,509,11:03:40,11:04:32
-1108,62,283,11:03:40,11:04:32
-1355,-67,-75,11:03:40,11:04:32
-1600,-202,-404,11:03:40,11:04:32
-1672,-269,-466,11:03:40,11:04:32
-1454,-165,-226,11:03:40,11:04:32
-1201,-17,90,11:03:40,11:04:32
-997,115,458,11:03:40,11:04:32
-632,247,1324,11:03:40,11:04:32
-449,269,1585,11:03:40,11:04:32
-366,279,1524,11:03:40,11:04:32
-424,281,1188,11:03:40,11:04:32
-695,280,592,11:03:40,11:04:32
-872,213,478,11:03:40,11:04:32
-1165,46,262,11:03:40,11:04:32
-1526,-180,-147,11:03:40,11:04:32
-1709,-404,-771,11:03:40,11:04:32
-1457,-319,-610,11:03:40,11:04:32
-1237,-174,-258,11:03:40,11:04:32
-1173,-33,72,11:03:40,11:04:32
-1043,178,653,11:03:40,11:04:32
-785,248,1052,11:03:40,11:04:32
-530,282,1386,11:03:40,11:04:32
-452,273,1254,11:03:40,11:04:32
-555,260,953,11:03:40,11:04:32
-656,252,757,11:03:40,11:04:32
-760,237,680,11:03:40,11:04:32
-1177,78,280,11:03:40,11:04:32
-1479,-70,-124,11:03:40,11:04:32
-1699,-209,-458,11:03:40,11:04:32
-1719,-294,-575,11:03:40,11:04:32
-1278,-244,-333,11:03:40,11:04:32
-1106,-98,-87,11:03:40,11:04:32
