x,y,z,s,e
-755,167,-702,14:28:58,14:29:50
-801,323,-870,14:28:58,14:29:50
-894,136,-476,14:28:58,14:29:50
-881,75,-378,14:28:58,14:29:50
-839,145,-464,14:28:58,14:29:50
-810,255,-546,14:28:58,14:29:50
-770,335,-405,14:28:58,14:29:50
-690,365,-381,14:28:58,14:29:50
-600,431,-441,14:28:58,14:29:50
-610,508,-520,14:28:58,14:29:50
-669,470,-538,14:28:58,14:29:50
-683,412,-594,14:28:58,14:29:50
-661,369,-653,14:28:58,14:29:50
-695,342,-591,14:28:58,14:29:50
-747,323,-543,14:28:58,14:29:50
-772,283,-565,14:28:58,14:29:50
-731,215,-712,14:28:58,14:29:50
-701,249,-748,14:28:58,14:29:50
-685,336,-765,14:28:58,14:29:50
-706,422,-784,14:28:58,14:29:50
-866,311,-766,14:28:58,14:29:50
-868,122,-723,14:28:58,14:29:50
-743,-29,-683,14:28:58,14:29:50
-579,-64,-656,14:28:58,14:29:50
-627,145,-650,14:28:58,14:29:50
-794,242,-679,14:28:58,14:29:50
-910,259,-692,14:28:58,14:29:50
-977,147,-587,14:28:58,14:29:50
-997,123,-544,14:28:58,14:29:50
-996,120,-548,14:28:58,14:29:50
-951,93,-572,14:28:58,14:29:50
-756,28,-571,14:28:58,14:29:50
-670,106,-554,14:28:58,14:29:50
-640,248,-524,14:28:58,14:29:50
-704,412,-470,14:28:58,14:29:50
-700,389,-508,14:28:58,14:29:50
-657,361,-579,14:28:58,14:29:50
-630,370,-624,14:28:58,14:29:50
-724,442,-585,14:28:58,14:29:50
-753,445,-582,14:28:58,14:29:50
-713,428,-609,14:28:58,14:29:50
-640,419,-628,14:28:58,14:29:50
-615,448,-572,14:28:58,14:29:50
-664,434,-539,14:28:58,14:29:50
-696,378,-532,14:28:58,14:29:50
-677,236,-581,14:28:58,14:29:50
-673,196,-611,14:28:58,14:29:50
-682,183,-636,14:28:58,14:29:50
-684,220,-672,14:28:58,14:29:50
-674,465,-822,14:28:58,14:29:50
-702,526,-874,14:28:58,14:29:50
-770,444,-854,14:28:58,14:29:50
-955,174,-703,14:28:58,14:29:50
-967,197,-670,14:28:58,14:29:50
-862,283,-666,14:28:58,14:29:50
-696,321,-649,14:28:58,14:29:50
-673,217,-584,14:28:58,14:29:50
-866,183,-591,14:28:58,14:29:50
-1044,170,-609,14:28:58,14:29:50
-1096,142,-605,14:28:58,14:29:50
-892,57,-577,14:28:58,14:29:50
-795,49,-595,14:28:58,14:29:50
-746,70,-610,14:28:58,14:29:50
-687,153,-523,14:28:58,14:29:50
-672,225,-442,14:28:58,14:29:50
-693,315,-395,14:28:58,14:29:50
-728,380,-420,14:28:58,14:29:50
-636,289,-623,14:28:58,14:29:50
-544,197,-703,14:28:58,14:29:50
-522,172,-745,14:28:58,14:29:50
-588,241,-769,14:28:58,14:29:50
-722,450,-764,14:28:58,14:29:50
-710,460,-703,14:28:58,14:29:50
-676,404,-644,14:28:58,14:29:50
-639,367,-740,14:28:58,14:29:50
-643,415,-837,14:28:58,14:29:50
-664,406,-853,14:28:58,14:29:50
-696,294,-765,14:28:58,14:29:50
-710,29,-574,14:28:58,14:29:50
-681,15,-585,14:28:58,14:29:50
-652,46,-644,14:28:58,14:29:50
-630,82,-787,14:28:58,14:29:50
-619,110,-865,14:28:58,14:29:50
-611,147,-929,14:28:58,14:29:50
-633,152,-944,14:28:58,14:29:50
-777,22,-837,14:28:58,14:29:50
-818,-25,-787,14:28:58,14:29:50
-804,4,-754,14:28:58,14:29:50
-765,109,-711,14:28:58,14:29:50
-776,296,-602,14:28:58,14:29:50
-838,277,-594,14:28:58,14:29:50
-904,224,-608,14:28:58,14:29:50
-898,213,-612,14:28:58,14:29:50
-814,196,-626,14:28:58,14:29:50
-737,122,-660,14:28:58,14:29:50
-710,44,-673,14:28:58,14:29:50
-734,108,-547,14:28:58,14:29:50
-717,205,-479,14:28:58,14:29:50
-682,273,-472,14:28:58,14:29:50
-655,329,-576,14:28:58,14:29:50
-666,338,-604,14:28:58,14:29:50
-672,322,-609,14:28:58,14:29:50
-666,284,-621,14:28:58,14:29:50
-681,283,-688,14:28:58,14:29:50
-710,366,-687,14:28:58,14:29:50
-716,464,-634,14:28:58,14:29:50
-684,516,-558,14:28:58,14:29:50
-641,504,-587,14:28:58,14:29:50
-697,535,-697,14:28:58,14:29:50
-789,554,-731,14:28:58,14:29:50
-902,247,-386,14:28:58,14:29:50
-872,24,-276,14:28:58,14:29:50
-795,-72,-390,14:28:58,14:29:50
-710,-14,-639,14:28:58,14:29:50
-647,299,-891,14:28:58,14:29:50
-674,441,-850,14:28:58,14:29:50
-713,504,-801,14:28:58,14:29:50
-788,281,-773,14:28:58,14:29:50
-810,119,-782,14:28:58,14:29:50
-810,52,-797,14:28:58,14:29:50
-793,94,-795,14:28:58,14:29:50
-765,255,-693,14:28:58,14:29:50
-771,265,-643,14:28:58,14:29:50
-809,221,-630,14:28:58,14:29:50
-896,163,-652,14:28:58,14:29:50
-1045,102,-717,14:28:58,14:29:50
-967,71,-710,14:28:58,14:29:50
-802,28,-659,14:28:58,14:29:50
-607,39,-503,14:28:58,14:29:50
-642,133,-456,14:28:58,14:29:50
-691,241,-446,14:28:58,14:29:50
-696,308,-476,14:28:58,14:29:50
-587,278,-613,14:28:58,14:29:50
-548,262,-676,14:28:58,14:29:50
-551,292,-724,14:28:58,14:29:50
-631,437,-788,14:28:58,14:29:50
-669,476,-782,14:28:58,14:29:50
-692,458,-743,14:28:58,14:29:50
-697,397,-713,14:28:58,14:29:50
-665,343,-790,14:28:58,14:29:50
-675,367,-806,14:28:58,14:29:50
-719,343,-724,14:28:58,14:29:50
-764,230,-575,14:28:58,14:29:50
-746,-25,-451,14:28:58,14:29:50
-721,-31,-535,14:28:58,14:29:50
-715,45,-658,14:28:58,14:29:50
-680,279,-886,14:28:58,14:29:50
-636,332,-927,14:28:58,14:29:50
-624,289,-887,14:28:58,14:29:50
-673,183,-812,14:28:58,14:29:50
-816,93,-803,14:28:58,14:29:50
-816,156,-817,14:28:58,14:29:50
-772,229,-766,14:28:58,14:29:50
-744,240,-611,14:28:58,14:29:50
-830,174,-602,14:28:58,14:29:50
-963,108,-612,14:28:58,14:29:50
-1063,80,-613,14:28:58,14:29:50
-883,50,-642,14:28:58,14:29:50
-690,-8,-666,14:28:58,14:29:50
-579,-56,-658,14:28:58,14:29:50
-587,-25,-611,14:28:58,14:29:50
-712,252,-501,14:28:58,14:29:50
-705,349,-497,14:28:58,14:29:50
-644,345,-547,14:28:58,14:29:50
-508,211,-711,14:28:58,14:29:50
-506,215,-755,14:28:58,14:29:50
-564,274,-779,14:28:58,14:29:50
-651,350,-807,14:28:58,14:29:50
-718,438,-810,14:28:58,14:29:50
-681,422,-758,14:28:58,14:29:50
-643,377,-720,14:28:58,14:29:50
-633,291,-727,14:28:58,14:29:50
-649,236,-683,14:28:58,14:29:50
-649,236,-683,14:29:57,14:30:49
-664,157,-596,14:29:57,14:30:49
-670,83,-522,14:29:57,14:30:49
-692,50,-521,14:29:57,14:30:49
-721,70,-584,14:29:57,14:30:49
-730,114,-704,14:29:57,14:30:49
-603,250,-993,14:29:57,14:30:49
-547,246,-1006,14:29:57,14:30:49
-579,163,-915,14:29:57,14:30:49
-700,63,-816,14:29:57,14:30:49
-907,16,-823,14:29:57,14:30:49
-872,74,-827,14:29:57,14:30:49
-767,160,-768,14:29:57,14:30:49
-643,260,-641,14:29:57,14:30:49
-701,225,-634,14:29:57,14:30:49
-803,183,-640,14:29:57,14:30:49
-880,174,-649,14:29:57,14:30:49
-809,130,-680,14:29:57,14:30:49
-718,62,-670,14:29:57,14:30:49
-662,22,-634,14:29:57,14:30:49
-667,111,-575,14:29:57,14:30:49
-683,194,-559,14:29:57,14:30:49
-687,267,-538,14:29:57,14:30:49
-677,312,-528,14:29:57,14:30:49
-659,306,-602,14:29:57,14:30:49
-689,301,-654,14:29:57,14:30:49
-746,335,-681,14:29:57,14:30:49
-792,442,-649,14:29:57,14:30:49
-750,442,-610,14:29:57,14:30:49
-706,414,-571,14:29:57,14:30:49
-698,392,-543,14:29:57,14:30:49
-786,333,-534,14:29:57,14:30:49
-818,273,-535,14:29:57,14:30:49
-811,229,-512,14:29:57,14:30:49
-776,198,-421,14:29:57,14:30:49
-804,155,-421,14:29:57,14:30:49
-846,125,-476,14:29:57,14:30:49
-815,300,-663,14:29:57,14:30:49
-748,408,-729,14:29:57,14:30:49
-717,395,-736,14:29:57,14:30:49
-764,265,-684,14:29:57,14:30:49
-972,92,-563,14:29:57,14:30:49
-989,136,-557,14:29:57,14:30:49
-914,176,-571,14:29:57,14:30:49
-755,159,-582,14:29:57,14:30:49
-785,181,-590,14:29:57,14:30:49
-869,225,-607,14:29:57,14:30:49
-956,237,-627,14:29:57,14:30:49
-997,144,-631,14:29:57,14:30:49
-947,107,-621,14:29:57,14:30:49
-870,95,-616,14:29:57,14:30:49
-790,95,-603,14:29:57,14:30:49
-696,156,-480,14:29:57,14:30:49
-695,251,-394,14:29:57,14:30:49
-703,372,-344,14:29:57,14:30:49
-669,511,-410,14:29:57,14:30:49
-632,482,-483,14:29:57,14:30:49
-603,421,-549,14:29:57,14:30:49
-596,370,-600,14:29:57,14:30:49
-678,344,-655,14:29:57,14:30:49
-739,365,-676,14:29:57,14:30:49
