x,y,z,s,e
-741,480,-80,16:09:35,16:10:27
-715,578,-53,16:09:35,16:10:27
-670,680,21,16:09:35,16:10:27
-685,649,78,16:09:35,16:10:27
-732,589,129,16:09:35,16:10:27
-783,474,156,16:09:35,16:10:27
-748,451,129,16:09:35,16:10:27
-723,446,87,16:09:35,16:10:27
-763,427,41,16:09:35,16:10:27
-978,292,-4,16:09:35,16:10:27
-1034,222,8,16:09:35,16:10:27
-1039,156,28,16:09:35,16:10:27
-1042,66,36,16:09:35,16:10:27
-1169,-82,26,16:09:35,16:10:27
-1262,-46,21,16:09:35,16:10:27
-1352,15,-1,16:09:35,16:10:27
-1460,-68,-4,16:09:35,16:10:27
-1402,-127,138,16:09:35,16:10:27
-1266,-69,323,16:09:35,16:10:27
-1130,96,381,16:09:35,16:10:27
-1040,335,10,16:09:35,16:10:27
-1002,313,-110,16:09:35,16:10:27
-927,277,-93,16:09:35,16:10:27
-855,310,-106,16:09:35,16:10:27
-891,304,-197,16:09:35,16:10:27
-918,262,-241,16:09:35,16:10:27
-905,237,-209,16:09:35,16:10:27
-807,325,-69,16:09:35,16:10:27
-777,369,-33,16:09:35,16:10:27
-800,333,-72,16:09:35,16:10:27
-901,190,-223,16:09:35,16:10:27
-1225,-154,-604,16:09:35,16:10:27
-1307,-184,-607,16:09:35,16:10:27
-1281,-118,-493,16:09:35,16:10:27
-967,190,-472,16:09:35,16:10:27
-729,372,-587,16:09:35,16:10:27
-515,445,-607,16:09:35,16:10:27
-415,368,-468,16:09:35,16:10:27
-554,277,-80,16:09:35,16:10:27
-605,421,17,16:09:35,16:10:27
-592,564,73,16:09:35,16:10:27
-606,599,98,16:09:35,16:10:27
-975,430,-40,16:09:35,16:10:27
-1191,320,-180,16:09:35,16:10:27
-1270,196,-296,16:09:35,16:10:27
-1058,-72,-367,16:09:35,16:10:27
-989,-163,-360,16:09:35,16:10:27
-1043,-193,-361,16:09:35,16:10:27
-1175,-154,-373,16:09:35,16:10:27
-1372,22,-328,16:09:35,16:10:27
-1390,53,-205,16:09:35,16:10:27
-1360,22,-36,16:09:35,16:10:27
-1281,-14,90,16:09:35,16:10:27
-1051,93,0,16:09:35,16:10:27
-975,191,-80,16:09:35,16:10:27
-942,251,-60,16:09:35,16:10:27
-907,349,98,16:09:35,16:10:27
-846,444,73,16:09:35,16:10:27
-760,556,-33,16:09:35,16:10:27
-720,677,-172,16:09:35,16:10:27
-957,679,-355,16:09:35,16:10:27
-1098,415,-400,16:09:35,16:10:27
-1126,123,-465,16:09:35,16:10:27
-1067,-2,-551,16:09:35,16:10:27
-1046,5,-564,16:09:35,16:10:27
-1072,-25,-506,16:09:35,16:10:27
-1011,102,-525,16:09:35,16:10:27
-637,739,-703,16:09:35,16:10:27
-487,778,-635,16:09:35,16:10:27
-438,613,-443,16:09:35,16:10:27
-538,478,-121,16:09:35,16:10:27
-598,532,-63,16:09:35,16:10:27
-624,519,-11,16:09:35,16:10:27
-627,432,54,16:09:35,16:10:27
-830,284,12,16:09:35,16:10:27
-1070,258,-190,16:09:35,16:10:27
-1247,210,-432,16:09:35,16:10:27
-1239,100,-579,16:09:35,16:10:27
-1010,-208,-531,16:09:35,16:10:27
-1095,-278,-494,16:09:35,16:10:27
-1281,-258,-418,16:09:35,16:10:27
-1379,-157,113,16:09:35,16:10:27
-1267,-106,327,16:09:35,16:10:27
-1152,-4,299,16:09:35,16:10:27
-1055,149,111,16:09:35,16:10:27
-845,437,-46,16:09:35,16:10:27
-757,552,-38,16:09:35,16:10:27
-719,666,-141,16:09:35,16:10:27
-737,738,-343,16:09:35,16:10:27
-872,423,-587,16:09:35,16:10:27
-973,60,-639,16:09:35,16:10:27
-1099,-175,-740,16:09:35,16:10:27
-1253,158,-635,16:09:35,16:10:27
-1156,331,-306,16:09:35,16:10:27
-984,300,-80,16:09:35,16:10:27
-848,258,-172,16:09:35,16:10:27
-757,590,-685,16:09:35,16:10:27
-699,637,-630,16:09:35,16:10:27
-634,507,-415,16:09:35,16:10:27
-609,392,-242,16:09:35,16:10:27
-628,502,-203,16:09:35,16:10:27
-596,524,-186,16:09:35,16:10:27
-554,472,-130,16:09:35,16:10:27
-658,423,-70,16:09:35,16:10:27
-851,434,-94,16:09:35,16:10:27
-1077,406,-136,16:09:35,16:10:27
-1241,319,-193,16:09:35,16:10:27
-1238,18,-399,16:09:35,16:10:27
-1178,-152,-517,16:09:35,16:10:27
