x,y,z,s,e
-1,780,405,18:56:26,18:57:18
-4,848,380,18:56:26,18:57:18
-2,857,348,18:56:26,18:57:18
35,785,221,18:56:26,18:57:18
83,735,95,18:56:26,18:57:18
124,761,92,18:56:26,18:57:18
158,888,274,18:56:26,18:57:18
207,1104,609,18:56:26,18:57:18
290,1328,979,18:56:26,18:57:18
385,1400,1214,18:56:26,18:57:18
322,795,937,18:56:26,18:57:18
151,445,664,18:56:26,18:57:18
59,327,546,18:56:26,18:57:18
149,366,559,18:56:26,18:57:18
336,357,529,18:56:26,18:57:18
414,246,329,18:56:26,18:57:18
270,193,3,18:56:26,18:57:18
-19,363,-305,18:56:26,18:57:18
-436,1019,-581,18:56:26,18:57:18
-477,1124,-631,18:56:26,18:57:18
-486,1096,-707,18:56:26,18:57:18
-521,1163,-791,18:56:26,18:57:18
-577,1462,-806,18:56:26,18:57:18
-585,1886,-686,18:56:26,18:57:18
-474,-1804,-432,18:56:26,18:57:18
66,-1929,158,18:56:26,18:57:18
335,1779,374,18:56:26,18:57:18
531,1406,570,18:56:26,18:57:18
657,947,776,18:56:26,18:57:18
733,149,875,18:56:26,18:57:18
667,32,601,18:56:26,18:57:18
535,57,249,18:56:26,18:57:18
156,209,-3,18:56:26,18:57:18
-20,362,21,18:56:26,18:57:18
-148,540,-58,18:56:26,18:57:18
-256,649,-281,18:56:26,18:57:18
-618,874,-882,18:56:26,18:57:18
-809,1384,-1144,18:56:26,18:57:18
-818,-1830,-1252,18:56:26,18:57:18
-505,-1178,-1034,18:56:26,18:57:18
821,-1784,433,18:56:26,18:57:18
1255,1182,1156,18:56:26,18:57:18
1244,226,1455,18:56:26,18:57:18
939,-363,1312,18:56:26,18:57:18
591,-231,574,18:56:26,18:57:18
642,203,280,18:56:26,18:57:18
621,512,63,18:56:26,18:57:18
248,403,-50,18:56:26,18:57:18
147,295,26,18:56:26,18:57:18
177,296,68,18:56:26,18:57:18
215,358,3,18:56:26,18:57:18
-100,652,-389,18:56:26,18:57:18
-347,959,-612,18:56:26,18:57:18
-501,1285,-783,18:56:26,18:57:18
-499,1526,-858,18:56:26,18:57:18
99,1918,-524,18:56:26,18:57:18
604,-1886,-37,18:56:26,18:57:18
1038,-1917,586,18:56:26,18:57:18
1265,1644,1171,18:56:26,18:57:18
1167,123,1607,18:56:26,18:57:18
979,-280,1356,18:56:26,18:57:18
743,-266,891,18:56:26,18:57:18
488,-51,411,18:56:26,18:57:18
114,132,95,18:56:26,18:57:18
51,94,176,18:56:26,18:57:18
49,71,179,18:56:26,18:57:18
41,101,37,18:56:26,18:57:18
-257,542,-474,18:56:26,18:57:18
-497,1026,-739,18:56:26,18:57:18
-617,1531,-914,18:56:26,18:57:18
-501,1835,-892,18:56:26,18:57:18
249,1771,-200,18:56:26,18:57:18
601,1772,286,18:56:26,18:57:18
830,1847,748,18:56:26,18:57:18
