x,y,z,s,e
-475,979,-326,18:50:31,18:51:23
-418,933,-443,18:50:31,18:51:23
-441,830,-508,18:50:31,18:51:23
-507,739,-586,18:50:31,18:51:23
-507,793,-761,18:50:31,18:51:23
-401,962,-601,18:50:31,18:51:23
-233,1192,-180,18:50:31,18:51:23
-27,1422,374,18:50:31,18:51:23
192,1529,971,18:50:31,18:51:23
72,1323,796,18:50:31,18:51:23
-100,1099,493,18:50:31,18:51:23
-147,1052,284,18:50:31,18:51:23
100,1354,170,18:50:31,18:51:23
35,1309,28,18:50:31,18:51:23
-223,1106,-189,18:50:31,18:51:23
-684,959,-606,18:50:31,18:51:23
-792,1009,-774,18:50:31,18:51:23
-926,921,-906,18:50:31,18:51:23
-1098,662,-964,18:50:31,18:51:23
-1291,216,-816,18:50:31,18:51:23
-1295,281,-757,18:50:31,18:51:23
-1311,499,-833,18:50:31,18:51:23
-1315,723,-995,18:50:31,18:51:23
-936,966,-911,18:50:31,18:51:23
-561,1199,-452,18:50:31,18:51:23
-173,1656,271,18:50:31,18:51:23
193,-1782,1107,18:50:31,18:51:23
645,-1531,1927,18:50:31,18:51:23
483,1937,1546,18:50:31,18:51:23
102,1337,883,18:50:31,18:51:23
-214,1048,299,18:50:31,18:51:23
-89,1350,-213,18:50:31,18:51:23
-8,1371,-359,18:50:31,18:51:23
-158,1150,-517,18:50:31,18:51:23
-433,878,-655,18:50:31,18:51:23
-721,714,-850,18:50:31,18:51:23
-780,660,-921,18:50:31,18:51:23
-903,514,-921,18:50:31,18:51:23
-1034,449,-635,18:50:31,18:51:23
-893,685,-535,18:50:31,18:51:23
-750,923,-605,18:50:31,18:51:23
-750,975,-802,18:50:31,18:51:23
-884,621,-1016,18:50:31,18:51:23
-711,605,-880,18:50:31,18:51:23
-405,877,-620,18:50:31,18:51:23
-101,1357,-267,18:50:31,18:51:23
408,-1855,891,18:50:31,18:51:23
626,-1859,1601,18:50:31,18:51:23
702,1859,1962,18:50:31,18:51:23
581,1472,1648,18:50:31,18:51:23
225,1190,-16,18:50:31,18:51:23
166,1283,-362,18:50:31,18:51:23
86,1292,-304,18:50:31,18:51:23
-84,1152,-250,18:50:31,18:51:23
-550,808,-823,18:50:31,18:51:23
-802,686,-1093,18:50:31,18:51:23
-1044,555,-1151,18:50:31,18:51:23
-1183,443,-1049,18:50:31,18:51:23
-935,514,-677,18:50:31,18:51:23
-741,659,-533,18:50:31,18:51:23
-714,732,-550,18:50:31,18:51:23
-874,667,-750,18:50:31,18:51:23
-1063,519,-1108,18:50:31,18:51:23
-814,693,-1003,18:50:31,18:51:23
-453,1003,-736,18:50:31,18:51:23
23,1632,28,18:50:31,18:51:23
164,1870,512,18:50:31,18:51:23
327,1982,1026,18:50:31,18:51:23
472,1900,1433,18:50:31,18:51:23
392,1461,1359,18:50:31,18:51:23
231,1447,935,18:50:31,18:51:23
126,1584,460,18:50:31,18:51:23
66,1653,17,18:50:31,18:51:23
-310,1134,-721,18:50:31,18:51:23
-619,854,-910,18:50:31,18:51:23
-874,799,-953,18:50:31,18:51:23
-1044,886,-954,18:50:31,18:51:23
-1233,709,-1016,18:50:31,18:51:23
-1196,475,-920,18:50:31,18:51:23
-1028,428,-703,18:50:31,18:51:23
-820,624,-516,18:50:31,18:51:23
-728,926,-608,18:50:31,18:51:23
-757,840,-714,18:50:31,18:51:23
-666,824,-706,18:50:31,18:51:23
-460,1013,-593,18:50:31,18:51:23
-125,1519,-282,18:50:31,18:51:23
-50,1554,-105,18:50:31,18:51:23
51,1492,134,18:50:31,18:51:23
353,1478,847,18:50:31,18:51:23
404,1526,1112,18:50:31,18:51:23
332,1550,1103,18:50:31,18:51:23
216,1556,822,18:50:31,18:51:23
163,1566,164,18:50:31,18:51:23
114,1494,-14,18:50:31,18:51:23
-74,1312,-174,18:50:31,18:51:23
-346,1062,-368,18:50:31,18:51:23
-740,741,-716,18:50:31,18:51:23
-934,720,-860,18:50:31,18:51:23
-1206,690,-1016,18:50:31,18:51:23
-1432,592,-1105,18:50:31,18:51:23
-1164,465,-697,18:50:31,18:51:23
-846,582,-438,18:50:31,18:51:23
-701,731,-434,18:50:31,18:51:23
-750,793,-643,18:50:31,18:51:23
-712,824,-792,18:50:31,18:51:23
