x,y,z,s,e
-918,473,-71,15:21:26,15:22:18
-955,377,-72,15:21:26,15:22:18
-1008,341,-67,15:21:26,15:22:18
-1031,304,-7,15:21:26,15:22:18
-1037,241,91,15:21:26,15:22:18
-1081,53,328,15:21:26,15:22:18
-1104,-7,463,15:21:26,15:22:18
-1132,2,530,15:21:26,15:22:18
-1189,174,286,15:21:26,15:22:18
-1139,238,126,15:21:26,15:22:18
-1037,262,56,15:21:26,15:22:18
-961,277,54,15:21:26,15:22:18
-1035,406,57,15:21:26,15:22:18
-1089,499,48,15:21:26,15:22:18
-1096,553,21,15:21:26,15:22:18
-1072,551,-37,15:21:26,15:22:18
-905,422,-77,15:21:26,15:22:18
-714,306,46,15:21:26,15:22:18
-547,196,198,15:21:26,15:22:18
-697,344,94,15:21:26,15:22:18
-833,576,-146,15:21:26,15:22:18
-826,696,-340,15:21:26,15:22:18
-781,607,-417,15:21:26,15:22:18
-1140,198,-329,15:21:26,15:22:18
-1309,112,-200,15:21:26,15:22:18
-1247,91,-26,15:21:26,15:22:18
-1068,50,156,15:21:26,15:22:18
-1143,-105,428,15:21:26,15:22:18
-1361,-32,424,15:21:26,15:22:18
-1475,193,278,15:21:26,15:22:18
-1268,502,-30,15:21:26,15:22:18
-1178,400,24,15:21:26,15:22:18
-1195,274,160,15:21:26,15:22:18
-1234,263,259,15:21:26,15:22:18
-1026,423,191,15:21:26,15:22:18
-823,382,105,15:21:26,15:22:18
-633,251,83,15:21:26,15:22:18
-484,120,163,15:21:26,15:22:18
-491,129,318,15:21:26,15:22:18
-663,267,188,15:21:26,15:22:18
-815,411,-26,15:21:26,15:22:18
-789,419,-157,15:21:26,15:22:18
-794,303,-66,15:21:26,15:22:18
-939,229,0,15:21:26,15:22:18
-1134,232,29,15:21:26,15:22:18
-1152,226,160,15:21:26,15:22:18
-1060,168,240,15:21:26,15:22:18
-1081,117,311,15:21:26,15:22:18
-1201,77,404,15:21:26,15:22:18
-1330,39,479,15:21:26,15:22:18
-1340,135,321,15:21:26,15:22:18
-1373,276,130,15:21:26,15:22:18
-1343,245,71,15:21:26,15:22:18
-1257,122,68,15:21:26,15:22:18
-1184,111,-16,15:21:26,15:22:18
-1125,224,-91,15:21:26,15:22:18
-943,306,14,15:21:26,15:22:18
-863,201,-17,15:21:26,15:22:18
-823,121,-183,15:21:26,15:22:18
-793,93,-292,15:21:26,15:22:18
-670,-36,132,15:21:26,15:22:18
-653,-45,252,15:21:26,15:22:18
-719,105,30,15:21:26,15:22:18
-975,402,-507,15:21:26,15:22:18
-1114,319,-390,15:21:26,15:22:18
-1273,221,-175,15:21:26,15:22:18
-1413,251,-63,15:21:26,15:22:18
-1343,413,-45,15:21:26,15:22:18
-1207,312,41,15:21:26,15:22:18
-1167,139,180,15:21:26,15:22:18
-1233,2,345,15:21:26,15:22:18
-1268,-112,687,15:21:26,15:22:18
-1196,-109,697,15:21:26,15:22:18
-1171,-22,522,15:21:26,15:22:18
-1242,239,130,15:21:26,15:22:18
-1236,266,116,15:21:26,15:22:18
-1214,258,122,15:21:26,15:22:18
-1197,297,37,15:21:26,15:22:18
-1075,452,-194,15:21:26,15:22:18
-945,427,-165,15:21:26,15:22:18
-798,332,-91,15:21:26,15:22:18
-644,229,-43,15:21:26,15:22:18
-479,179,95,15:21:26,15:22:18
