x,y,z,s,e
-1114,-400,260,15:22:09,15:23:01
-1313,-382,179,15:22:09,15:23:01
-1360,-138,5,15:22:09,15:23:01
-1304,124,-95,15:22:09,15:23:01
-1167,297,-46,15:22:09,15:23:01
-808,471,187,15:22:09,15:23:01
-639,583,192,15:22:09,15:23:01
-536,642,122,15:22:09,15:23:01
-547,536,31,15:22:09,15:23:01
-863,-53,24,15:22:09,15:23:01
-1018,-163,166,15:22:09,15:23:01
-1084,5,303,15:22:09,15:23:01
-1079,295,305,15:22:09,15:23:01
-1125,303,-38,15:22:09,15:23:01
-1238,15,-131,15:22:09,15:23:01
-1385,-205,-112,15:22:09,15:23:01
-1550,-197,-105,15:22:09,15:23:01
-1446,-123,-175,15:22:09,15:23:01
-1237,-49,-201,15:22:09,15:23:01
-1047,75,-155,15:22:09,15:23:01
-999,435,-68,15:22:09,15:23:01
-1038,521,-65,15:22:09,15:23:01
-1047,516,-39,15:22:09,15:23:01
-1057,492,5,15:22:09,15:23:01
-1154,617,14,15:22:09,15:23:01
-1173,733,-7,15:22:09,15:23:01
-1126,811,-32,15:22:09,15:23:01
-1013,785,-88,15:22:09,15:23:01
-792,333,-166,15:22:09,15:23:01
-842,107,-19,15:22:09,15:23:01
-991,98,203,15:22:09,15:23:01
-1088,300,331,15:22:09,15:23:01
-817,485,132,15:22:09,15:23:01
-688,267,57,15:22:09,15:23:01
-742,44,98,15:22:09,15:23:01
-927,-24,177,15:22:09,15:23:01
-1202,100,207,15:22:09,15:23:01
-1253,88,200,15:22:09,15:23:01
-1300,2,191,15:22:09,15:23:01
-1230,-361,5,15:22:09,15:23:01
-1056,-586,-96,15:22:09,15:23:01
-912,-651,-92,15:22:09,15:23:01
-910,-424,-2,15:22:09,15:23:01
-1099,335,120,15:22:09,15:23:01
-1065,398,152,15:22:09,15:23:01
-975,277,218,15:22:09,15:23:01
-940,207,285,15:22:09,15:23:01
-1097,439,241,15:22:09,15:23:01
-1177,510,174,15:22:09,15:23:01
-1206,492,141,15:22:09,15:23:01
-1185,464,141,15:22:09,15:23:01
-1095,550,145,15:22:09,15:23:01
-1072,595,134,15:22:09,15:23:01
-1044,544,93,15:22:09,15:23:01
-999,345,18,15:22:09,15:23:01
-1031,-52,73,15:22:09,15:23:01
-1116,138,297,15:22:09,15:23:01
-1119,503,483,15:22:09,15:23:01
-999,672,463,15:22:09,15:23:01
-862,32,46,15:22:09,15:23:01
-985,-219,-49,15:22:09,15:23:01
-1105,-183,-62,15:22:09,15:23:01
-1127,-23,-120,15:22:09,15:23:01
-1177,-197,-145,15:22:09,15:23:01
-1277,-425,-156,15:22:09,15:23:01
-1314,-512,-186,15:22:09,15:23:01
-1052,-85,-202,15:22:09,15:23:01
-941,152,-83,15:22:09,15:23:01
-945,239,76,15:22:09,15:23:01
-1016,219,181,15:22:09,15:23:01
-1124,228,143,15:22:09,15:23:01
-1171,285,99,15:22:09,15:23:01
-1244,339,84,15:22:09,15:23:01
-1332,392,84,15:22:09,15:23:01
-1411,544,100,15:22:09,15:23:01
-1383,640,144,15:22:09,15:23:01
-1315,736,234,15:22:09,15:23:01
-1189,777,353,15:22:09,15:23:01
-821,315,482,15:22:09,15:23:01
-774,-47,426,15:22:09,15:23:01
-892,-142,339,15:22:09,15:23:01
-1045,112,286,15:22:09,15:23:01
-939,513,283,15:22:09,15:23:01
-837,305,253,15:22:09,15:23:01
-902,97,195,15:22:09,15:23:01
-1290,212,29,15:22:09,15:23:01
-1359,244,-44,15:22:09,15:23:01
-1347,120,-59,15:22:09,15:23:01
-1351,-78,-12,15:22:09,15:23:01
-1403,-429,-51,15:22:09,15:23:01
-1297,-456,-167,15:22:09,15:23:01
-1112,-271,-195,15:22:09,15:23:01
-975,58,-63,15:22:09,15:23:01
-1028,334,276,15:22:09,15:23:01
-1084,222,276,15:22:09,15:23:01
-1106,183,217,15:22:09,15:23:01
-1144,295,200,15:22:09,15:23:01
-1304,527,308,15:22:09,15:23:01
-1312,505,339,15:22:09,15:23:01
-1241,468,342,15:22:09,15:23:01
-1145,488,345,15:22:09,15:23:01
-1037,644,358,15:22:09,15:23:01
-983,640,285,15:22:09,15:23:01
-894,459,142,15:22:09,15:23:01
-823,120,39,15:22:09,15:23:01
