x,y,z,s,e
-1060,-22,-689,15:06:28,15:07:19
-1046,-268,-761,15:06:28,15:07:19
-975,-404,-675,15:06:28,15:07:19
-899,-424,-579,15:06:28,15:07:19
-857,-256,-652,15:06:28,15:07:19
-859,-113,-672,15:06:28,15:07:19
-853,24,-627,15:06:28,15:07:19
-836,113,-583,15:06:28,15:07:19
-760,143,-596,15:06:28,15:07:19
-707,158,-580,15:06:28,15:07:19
-662,211,-529,15:06:28,15:07:19
-641,301,-466,15:06:28,15:07:19
-657,502,-372,15:06:28,15:07:19
-697,536,-389,15:06:28,15:07:19
-774,498,-489,15:06:28,15:07:19
-906,524,-635,15:06:28,15:07:19
-869,707,-524,15:06:28,15:07:19
-842,809,-424,15:06:28,15:07:19
-953,627,-503,15:06:28,15:07:19
-1375,-169,-806,15:06:28,15:07:19
-1325,-299,-680,15:06:28,15:07:19
-1087,-268,-495,15:06:28,15:07:19
-864,-276,-476,15:06:28,15:07:19
-854,-302,-734,15:06:28,15:07:19
-905,-66,-692,15:06:28,15:07:19
-888,210,-569,15:06:28,15:07:19
-791,203,-503,15:06:28,15:07:19
-774,81,-491,15:06:28,15:07:19
-762,114,-408,15:06:28,15:07:19
-755,284,-294,15:06:28,15:07:19
-821,505,-178,15:06:28,15:07:19
-902,474,-210,15:06:28,15:07:19
-994,439,-307,15:06:28,15:07:19
-1064,480,-432,15:06:28,15:07:19
-1012,723,-466,15:06:28,15:07:19
-966,697,-440,15:06:28,15:07:19
-1010,474,-526,15:06:28,15:07:19
-1125,163,-676,15:06:28,15:07:19
-1165,-168,-621,15:06:28,15:07:19
-1052,-254,-516,15:06:28,15:07:19
-945,-408,-587,15:06:28,15:07:19
-878,-543,-806,15:06:28,15:07:19
-812,-247,-922,15:06:28,15:07:19
-808,31,-755,15:06:28,15:07:19
-808,166,-635,15:06:28,15:07:19
-779,166,-620,15:06:28,15:07:19
-642,288,-543,15:06:28,15:07:19
-596,437,-419,15:06:28,15:07:19
-577,507,-324,15:06:28,15:07:19
-646,431,-373,15:06:28,15:07:19
-787,449,-552,15:06:28,15:07:19
-935,547,-758,15:06:28,15:07:19
-946,698,-814,15:06:28,15:07:19
-605,907,-387,15:06:28,15:07:19
-661,759,-390,15:06:28,15:07:19
-960,417,-672,15:06:28,15:07:19
-1261,59,-912,15:06:28,15:07:19
-1192,-137,-531,15:06:28,15:07:19
-982,-135,-398,15:06:28,15:07:19
-829,-211,-559,15:06:28,15:07:19
-751,-275,-776,15:06:28,15:07:19
-797,23,-588,15:06:28,15:07:19
-888,217,-445,15:06:28,15:07:19
-943,280,-469,15:06:28,15:07:19
-909,252,-562,15:06:28,15:07:19
-703,272,-485,15:06:28,15:07:19
-658,323,-375,15:06:28,15:07:19
-678,347,-306,15:06:28,15:07:19
-741,344,-267,15:06:28,15:07:19
-996,278,-314,15:06:28,15:07:19
-1150,232,-454,15:06:28,15:07:19
-1207,262,-554,15:06:28,15:07:19
-908,620,-269,15:06:28,15:07:19
-806,689,-214,15:06:28,15:07:19
-897,549,-475,15:06:28,15:07:19
-1099,302,-864,15:06:28,15:07:19
-1188,60,-768,15:06:28,15:07:19
-1054,25,-410,15:06:28,15:07:19
-954,-99,-307,15:06:28,15:07:19
-919,-310,-531,15:06:28,15:07:19
-816,-419,-894,15:06:28,15:07:19
-749,-183,-773,15:06:28,15:07:19
-744,84,-652,15:06:28,15:07:19
-794,249,-675,15:06:28,15:07:19
-735,247,-632,15:06:28,15:07:19
-639,306,-515,15:06:28,15:07:19
-566,401,-409,15:06:28,15:07:19
-569,487,-324,15:06:28,15:07:19
-654,500,-336,15:06:28,15:07:19
-811,528,-468,15:06:28,15:07:19
-974,585,-688,15:06:28,15:07:19
-857,872,-543,15:06:28,15:07:19
-662,1012,-171,15:06:28,15:07:19
-661,955,-89,15:06:28,15:07:19
-916,655,-474,15:06:28,15:07:19
-1335,9,-1028,15:06:28,15:07:19
-1199,-73,-639,15:06:28,15:07:19
-980,-108,-283,15:06:28,15:07:19
-842,-193,-366,15:06:28,15:07:19
-809,-157,-928,15:06:28,15:07:19
-823,75,-775,15:06:28,15:07:19
-854,267,-538,15:06:28,15:07:19
-877,299,-494,15:06:28,15:07:19
-754,215,-626,15:06:28,15:07:19
-664,278,-488,15:06:28,15:07:19
-637,362,-303,15:06:28,15:07:19
-792,434,-253,15:06:28,15:07:19
-938,439,-406,15:06:28,15:07:19
-1083,449,-581,15:06:28,15:07:19
-1141,517,-632,15:06:28,15:07:19
-879,796,-197,15:06:28,15:07:19
-788,772,-107,15:06:28,15:07:19
-896,570,-341,15:06:28,15:07:19
-1138,315,-730,15:06:28,15:07:19
-1283,0,-856,15:06:28,15:07:19
-1072,-141,-612,15:06:28,15:07:19
-840,-315,-509,15:06:28,15:07:19
-716,-453,-659,15:06:28,15:07:19
-753,-307,-978,15:06:28,15:07:19
-797,-65,-856,15:06:28,15:07:19
-826,134,-677,15:06:28,15:07:19
-821,226,-581,15:06:28,15:07:19
-622,316,-540,15:06:28,15:07:19
-493,404,-456,15:06:28,15:07:19
-436,485,-335,15:06:28,15:07:19
-603,472,-265,15:06:28,15:07:19
-775,347,-489,15:06:28,15:07:19
-933,252,-817,15:06:28,15:07:19
-986,366,-964,15:06:28,15:07:19
-682,1058,-225,15:06:28,15:07:19
-604,1072,33,15:06:28,15:07:19
-773,723,-224,15:06:28,15:07:19
-1090,276,-768,15:06:28,15:07:19
-1272,-89,-843,15:06:28,15:07:19
-1060,-123,-393,15:06:28,15:07:19
-863,-192,-209,15:06:28,15:07:19
-791,-242,-434,15:06:28,15:07:19
-854,16,-796,15:06:28,15:07:19
-874,213,-609,15:06:28,15:07:19
-881,306,-463,15:06:28,15:07:19
-868,297,-485,15:06:28,15:07:19
-744,277,-509,15:06:28,15:07:19
-680,321,-395,15:06:28,15:07:19
-662,369,-307,15:06:28,15:07:19
-699,410,-278,15:06:28,15:07:19
-916,407,-423,15:06:28,15:07:19
-1031,390,-585,15:06:28,15:07:19
-1042,468,-636,15:06:28,15:07:19
-917,659,-451,15:06:28,15:07:19
-770,775,-93,15:06:28,15:07:19
-964,499,-379,15:06:28,15:07:19
-1188,173,-792,15:06:28,15:07:19
-1112,-108,-817,15:06:28,15:07:19
-936,-190,-597,15:06:28,15:07:19
-846,-326,-606,15:06:28,15:07:19
-837,-420,-828,15:06:28,15:07:19
-796,-136,-937,15:06:28,15:07:19
-764,73,-751,15:06:28,15:07:19
-760,162,-629,15:06:28,15:07:19
-760,169,-606,15:06:28,15:07:19
-626,357,-487,15:06:28,15:07:19
-526,515,-390,15:06:28,15:07:19
-471,593,-342,15:06:28,15:07:19
-495,575,-351,15:06:28,15:07:19
-840,503,-623,15:06:28,15:07:19
-1049,537,-804,15:06:28,15:07:19
-1093,623,-779,15:06:28,15:07:19
-933,732,-505,15:06:28,15:07:19
-806,644,-337,15:06:28,15:07:19
-1092,334,-682,15:06:28,15:07:19
-1362,-4,-876,15:06:28,15:07:19
-1383,-200,-393,15:06:28,15:07:19
-929,-227,-378,15:06:28,15:07:19
-796,-251,-654,15:06:28,15:07:19
-784,-246,-861,15:06:28,15:07:19
-889,66,-535,15:06:28,15:07:19
-911,213,-429,15:06:28,15:07:19
-873,253,-476,15:06:28,15:07:19
-785,236,-502,15:06:28,15:07:19
-653,280,-307,15:06:28,15:07:19
-679,330,-266,15:06:28,15:07:19
-739,381,-251,15:06:28,15:07:19
-788,433,-177,15:06:28,15:07:19
