x,y,z,s,e
-1417,677,-115,15:21:59,15:22:51
-1437,668,-31,15:21:59,15:22:51
-1379,570,61,15:21:59,15:22:51
-1158,180,140,15:21:59,15:22:51
-1141,2,138,15:21:59,15:22:51
-1208,-51,142,15:21:59,15:22:51
-1147,166,124,15:21:59,15:22:51
-887,224,75,15:21:59,15:22:51
-608,193,52,15:21:59,15:22:51
-492,187,86,15:21:59,15:22:51
-874,547,171,15:21:59,15:22:51
-1089,701,173,15:21:59,15:22:51
-1149,640,178,15:21:59,15:22:51
-1088,418,177,15:21:59,15:22:51
-999,196,40,15:21:59,15:22:51
-1000,254,-25,15:21:59,15:22:51
-971,261,-19,15:21:59,15:22:51
-812,91,114,15:21:59,15:22:51
-730,78,165,15:21:59,15:22:51
-678,116,188,15:21:59,15:22:51
-745,103,118,15:21:59,15:22:51
-840,41,42,15:21:59,15:22:51
-930,-29,-20,15:21:59,15:22:51
-1001,-109,-52,15:21:59,15:22:51
-1092,-266,-71,15:21:59,15:22:51
-1089,-282,-80,15:21:59,15:22:51
-1048,-249,-90,15:21:59,15:22:51
-1000,-135,-117,15:21:59,15:22:51
-1053,-48,-122,15:21:59,15:22:51
-1129,69,-112,15:21:59,15:22:51
-1177,193,-92,15:21:59,15:22:51
-1161,354,-72,15:21:59,15:22:51
-1175,408,-60,15:21:59,15:22:51
-1217,465,-27,15:21:59,15:22:51
-1227,521,23,15:21:59,15:22:51
-1036,533,117,15:21:59,15:22:51
-934,447,134,15:21:59,15:22:51
-908,321,120,15:21:59,15:22:51
-1006,167,41,15:21:59,15:22:51
-1044,206,18,15:21:59,15:22:51
-1031,296,6,15:21:59,15:22:51
-941,383,-21,15:21:59,15:22:51
-559,462,-119,15:21:59,15:22:51
-414,490,-94,15:21:59,15:22:51
-445,536,11,15:21:59,15:22:51
-1081,506,214,15:21:59,15:22:51
-1405,362,180,15:21:59,15:22:51
-1490,235,72,15:21:59,15:22:51
-1013,359,-39,15:21:59,15:22:51
-815,442,-4,15:21:59,15:22:51
-806,397,16,15:21:59,15:22:51
-910,292,-12,15:21:59,15:22:51
-989,276,-75,15:21:59,15:22:51
-945,288,-53,15:21:59,15:22:51
-927,223,-24,15:21:59,15:22:51
-957,112,-18,15:21:59,15:22:51
-1070,-19,-52,15:21:59,15:22:51
-1096,-29,-56,15:21:59,15:22:51
-1083,-15,-39,15:21:59,15:22:51
-1051,32,-6,15:21:59,15:22:51
-1095,227,12,15:21:59,15:22:51
-1167,315,-32,15:21:59,15:22:51
-1204,368,-88,15:21:59,15:22:51
-1124,418,-105,15:21:59,15:22:51
-1087,434,-49,15:21:59,15:22:51
-1070,440,25,15:21:59,15:22:51
-1042,426,83,15:21:59,15:22:51
-940,288,77,15:21:59,15:22:51
-939,176,82,15:21:59,15:22:51
